id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,transaction_id,date,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,CLASS_fraud_label
5596,822,Mastercard,Debit (Prepaid),5314878099448745,05/2011,994,YES,1,$83,11/2010,2010,No,51,68,1968,4,Female,6323 Sussex Boulevard,32.61,-117.03,$16942,$34540,$22641,793,5,15007070,2014-09-22 07:56:00,5385,$244.46,Online Transaction,726,ONLINE,,,4900,,No
824,865,Visa,Credit,4756798568797972,01/2020,94,YES,2,$4000,01/2020,2020,No,41,65,1979,2,Male,9684 Grant Drive,38.06,-78.9,$18531,$37786,$107692,693,5,17559657,2016-03-24 17:54:00,5237,$112.03,Swipe Transaction,8207,Waynesboro,VA,22980.0,5411,,No
2578,1405,Mastercard,Debit,5599596861279013,11/2020,190,YES,1,$16317,04/2008,2010,No,45,71,1974,4,Male,70 Tenth Boulevard,47.91,-97.07,$23910,$48755,$37315,777,8,21490018,2018-07-07 16:49:00,4844,$26.82,Swipe Transaction,83271,Laurel,MT,59044.0,4214,,No
3918,876,Visa,Debit,4967103653953670,05/2021,962,YES,1,$6489,07/2009,2013,No,65,62,1954,5,Male,3216 Ninth Drive,37.68,-97.34,$22638,$49817,$26928,600,2,8499966,2010-09-11 12:29:00,3918,$40.32,Swipe Transaction,51425,Wichita,KS,67212.0,5310,,No
3147,1459,Mastercard,Credit,5890992850865874,08/2014,901,YES,1,$4000,05/2014,2014,No,53,65,1967,2,Male,9385 Birch Street,35.11,-106.62,$15385,$31369,$0,707,3,16074294,2015-05-11 10:13:00,177,$56.00,Swipe Transaction,43293,Albuquerque,NM,87121.0,5499,,No
5840,1581,Mastercard,Credit,5607170404260670,03/2020,51,YES,1,$12300,12/2005,2010,No,38,65,1981,11,Female,9324 Catherine Street,38.42,-90.36,$21744,$44334,$55173,684,5,12467700,2013-03-13 16:12:00,2519,$1.66,Swipe Transaction,14528,Barnhart,MO,63012.0,5499,,No
669,1923,Mastercard,Credit,5132540732340008,05/2022,14,NO,1,$7900,01/2020,2020,No,42,67,1977,8,Male,9387 Lincoln Boulevard,37.02,-93.47,$17222,$35119,$57463,850,3,22232682,2018-12-12 08:35:00,2041,$30.40,Swipe Transaction,75975,Clever,MO,65631.0,5310,,No
5836,1802,Mastercard,Debit,5189892950843584,10/2017,495,YES,2,$36920,12/2005,2011,No,39,62,1980,11,Female,719 Third Lane,40.34,-74.44,$29088,$59313,$102360,802,2,15436688,2014-12-24 15:25:00,5836,$40.89,Online Transaction,39021,ONLINE,,,4784,,
2749,241,Mastercard,Debit,5424175323034310,11/2018,340,YES,1,$11143,04/2015,2015,No,58,67,1961,4,Female,6077 Sixth Avenue,34.93,-79.76,$15009,$30605,$16549,737,5,12001383,2012-11-28 22:46:00,4506,$0.51,Swipe Transaction,86438,Rockingham,NC,28379.0,5499,,No
1386,1455,Amex,Credit,349159635383087,01/2023,386,YES,2,$2200,02/2019,2019,No,36,67,1983,12,Male,83 Sixth Drive,32.72,-117.09,$16838,$34330,$15223,713,4,18151336,2016-07-29 05:50:00,5843,$9.56,Chip Transaction,76199,San Diego,CA,92102.0,5813,,No
1613,104,Mastercard,Debit,5142639208685540,02/2020,219,YES,2,$4924,02/2020,2020,No,33,65,1986,11,Female,2043 Mill Street,32.69,-97.01,$18334,$37384,$49182,713,3,12057447,2012-12-11 15:09:00,4205,$28.14,Swipe Transaction,12573,Grand Prairie,TX,75050.0,7538,,No
5607,480,Mastercard,Debit (Prepaid),5990674029501133,03/2023,331,YES,1,$48,11/2010,2012,No,50,68,1969,11,Male,749 Oak Street,37.91,-122.01,$42234,$86113,$177353,713,6,11899909,2012-11-06 06:09:00,5409,$1519.04,Online Transaction,90999,ONLINE,,,4722,,
236,1256,Mastercard,Debit (Prepaid),5018794058509930,01/2021,807,YES,2,$79,01/2010,2011,No,37,68,1982,9,Male,1723 North Lane,41.2,-73.13,$27589,$56248,$149587,728,4,20066020,2017-09-08 16:37:00,236,$18.33,Online Transaction,39021,ONLINE,,,4784,,No
4457,144,Mastercard,Debit,5962520384384662,11/2022,627,YES,2,$14699,08/2016,2016,No,44,67,1975,3,Female,5380 12th Boulevard,34.5,-93.05,$15857,$32330,$97190,835,4,15192448,2014-11-01 14:54:00,5247,$9.05,Swipe Transaction,41454,Hot Springs National Park,AR,71913.0,5411,,No
2899,1445,Mastercard,Debit,5075248077516623,08/2022,860,YES,2,$11641,05/2006,2010,No,68,68,1951,6,Male,8199 Park Boulevard,41.12,-85.87,$17969,$27939,$11243,841,5,14972385,2014-09-14 14:02:00,1135,$10.39,Swipe Transaction,50783,Goshen,IN,46526.0,5411,,
2472,1595,Visa,Credit,4800542079346441,09/2021,673,YES,1,$12700,04/2004,2011,No,47,65,1972,5,Female,4191 Maple Avenue,40.84,-73.87,$25537,$52063,$87549,753,2,15241562,2014-11-12 10:18:00,2472,$13.98,Swipe Transaction,66428,Bronx,NY,10463.0,4121,,No
5532,468,Mastercard,Debit,5407924790398155,08/2021,69,YES,1,$21900,11/2008,2011,No,48,65,1971,9,Female,76 Lexington Boulevard,41.65,-91.53,$23238,$47374,$35312,714,2,16810819,2015-10-15 18:56:00,5532,$12.64,Online Transaction,9932,ONLINE,,,5311,,No
63,275,Visa,Debit,4651206649559689,04/2023,125,YES,1,$30891,01/2004,2011,No,43,58,1977,2,Female,973 River Street,29.56,-95.02,$37415,$76288,$120771,710,4,13789806,2013-12-29 21:23:00,3036,$49.87,Swipe Transaction,3742,New York,NY,10075.0,5211,,No
3217,665,Mastercard,Debit,5383484021585473,06/2001,78,NO,2,$15007,06/2000,2013,No,81,65,1939,1,Female,374 Lexington Street,41.23,-80.81,$12406,$11613,$427,790,8,12476634,2013-03-15 14:54:00,2798,$60.00,Swipe Transaction,27092,Youngstown,OH,44504.0,4829,,No
3772,1503,Mastercard,Debit,5573928816931767,11/2020,814,YES,2,$24049,07/2006,2013,No,59,67,1960,3,Male,1362 Norfolk Drive,32.35,-86.28,$21102,$43021,$86014,725,4,19606064,2017-06-03 15:04:00,3476,$27.70,Chip Transaction,38602,Weaver,AL,36277.0,5311,,No
3882,1975,Mastercard,Debit,5059388151009778,05/2023,996,YES,1,$18491,07/2009,2011,No,53,67,1967,2,Female,8224 Fourth Drive,41.55,-73.03,$19114,$38972,$44098,738,3,10013283,2011-09-02 11:08:00,3882,$23.66,Online Transaction,39021,ONLINE,,,4784,,No
1095,1604,Visa,Debit,4636387668938198,09/2022,597,YES,2,$20858,02/2006,2011,No,55,72,1964,11,Male,7680 Fourth Street,34.31,-89.93,$15354,$31308,$59817,742,7,17414254,2016-02-21 15:35:00,1095,$39.66,Chip Transaction,59935,Batesville,MS,38606.0,5499,,No
2693,1207,Mastercard,Credit,5670831659213511,11/2020,143,YES,1,$16800,04/2012,2012,No,41,65,1978,10,Male,8425 East Lane,41.47,-81.67,$27646,$56368,$71544,664,3,8045335,2010-05-24 06:25:00,5805,$3.74,Swipe Transaction,75781,Cleveland,OH,44143.0,5411,,
2632,1852,Mastercard,Credit,5911319900289832,04/2021,37,YES,2,$21600,04/2010,2010,No,57,75,1962,12,Male,41011 Seventh Boulevard,33.27,-111.94,$32056,$65357,$21844,685,4,21433613,2018-06-25 22:09:00,28,$9.06,Chip Transaction,75936,Tucson,AZ,85719.0,5814,,No
3577,678,Mastercard,Debit,5815197990139669,05/2024,528,YES,2,$16703,06/2014,2014,No,63,67,1957,2,Female,861 Martin Luther King Boulevard,42.88,-78.85,$14456,$29477,$56355,850,4,8590339,2010-10-03 07:44:00,3040,$27.74,Swipe Transaction,20519,Buffalo,NY,14227.0,5942,,
2312,356,Mastercard,Debit,5636837846692552,04/2021,859,YES,1,$15771,03/2013,2013,No,50,73,1969,10,Female,24 River Avenue,27.19,-80.24,$20315,$41420,$0,691,5,13457544,2013-10-17 21:27:00,5279,$23.33,Swipe Transaction,78454,Stuart,FL,34997.0,5812,,No
5777,273,Discover,Credit,6375330614788153,02/2021,523,YES,2,$14600,12/2002,2008,No,42,72,1977,4,Female,849 Norfolk Lane,41.16,-80.56,$18351,$37415,$66403,665,1,20504628,2017-12-10 17:31:00,5777,$62.54,Chip Transaction,34490,Newton Falls,OH,44444.0,5719,,
1186,1937,Mastercard,Debit,5016047912098598,11/2013,561,NO,1,$17883,02/2009,2017,No,65,62,1955,2,Female,230 Plum Avenue,38.78,-90.7,$25350,$17056,$29112,667,5,11552999,2012-08-19 14:31:00,1186,$5.89,Swipe Transaction,61195,O Fallon,MO,63366.0,5541,,
4146,987,Visa,Debit,4783135306510626,01/2021,128,YES,1,$18912,08/2004,2008,No,52,67,1967,10,Male,6785 Essex Lane,39.14,-77.21,$30179,$61532,$26832,683,4,15383310,2014-12-13 07:36:00,5090,$28.04,Online Transaction,39021,ONLINE,,,4784,,
5717,169,Visa,Debit,4032033794787095,07/2022,167,YES,1,$10194,11/2015,2015,No,85,71,1934,5,Male,2 11th Avenue,33.94,-80.39,$14224,$30451,$93,686,4,13826612,2014-01-06 21:23:00,5655,$4.32,Swipe Transaction,635,Sumter,SC,29153.0,5912,,No
1121,932,Mastercard,Debit,5416901310036134,05/2023,533,YES,1,$4700,02/2007,2015,No,67,69,1953,2,Male,295 West Avenue,32.36,-92.97,$16760,$34172,$71366,811,6,16236884,2015-06-15 07:00:00,2626,$52.11,Swipe Transaction,34490,Shreveport,LA,71107.0,5719,,No
6004,525,Mastercard,Debit,5052894179039690,01/2024,604,YES,1,$11595,12/2010,2010,No,55,66,1964,4,Male,959 Tenth Street,38.29,-120.58,$18223,$37147,$0,703,3,18818138,2016-12-18 11:48:00,6004,$39.12,Swipe Transaction,11468,Keyes,CA,95328.0,5970,,No
4319,1155,Mastercard,Debit,5718135133841307,01/2012,915,YES,1,$7612,08/2010,2011,No,83,65,1936,8,Female,387 Third Boulevard,31.5,-111.06,$15462,$29494,$1196,689,5,13341967,2013-09-22 11:36:00,2997,$2.57,Swipe Transaction,94965,Rio Rico,AZ,85648.0,5651,,No
5046,997,Discover,Credit,6867180010349307,07/2023,59,YES,1,$11200,10/2006,2006,No,57,67,1963,2,Female,339 Little Creek Lane,32.64,-116.98,$26957,$54963,$105623,675,4,11755705,2012-10-04 10:20:00,5046,$34.15,Online Transaction,15143,ONLINE,,,4784,,No
5364,363,Visa,Credit,4485600180364627,07/2014,123,YES,1,$18700,11/2000,2010,No,52,66,1967,9,Female,7508 Grant Street,27.9,-82.78,$23878,$48686,$113137,701,3,14425754,2014-05-18 10:25:00,5364,$-67.00,Swipe Transaction,43293,Seminole,FL,33777.0,5499,,
5917,526,Visa,Debit,4186305659535998,11/2020,674,YES,2,$23001,12/2007,2013,No,51,62,1968,3,Female,54870 Lexington Drive,25.77,-80.2,$31625,$64481,$114394,627,5,11632736,2012-09-06 13:58:00,5500,$34.54,Swipe Transaction,10782,Round Rock,TX,78665.0,5813,,No
3185,1604,Visa,Debit,4756917754933725,07/2021,915,YES,1,$13754,05/2016,2016,No,55,72,1964,11,Male,7680 Fourth Street,34.31,-89.93,$15354,$31308,$59817,742,7,17735776,2016-05-01 15:36:00,3185,$36.07,Chip Transaction,59935,Batesville,MS,38606.0,5499,,
5891,667,Mastercard,Debit,5734290503257917,04/2024,170,YES,1,$38194,12/2007,2012,No,83,63,1936,3,Male,588 Lincoln Street,35.98,-78.91,$30325,$41763,$2279,714,5,9708884,2011-06-24 07:33:00,5408,$141.77,Swipe Transaction,61195,Durham,NC,27713.0,5541,,
392,1133,Amex,Credit,364782097416183,09/2024,787,YES,2,$13500,01/2020,2020,No,30,66,1989,10,Female,781 Federal Street,43.11,-77.8,$22855,$46599,$12700,684,4,19892334,2017-08-03 05:59:00,2586,$62.19,Swipe Transaction,81833,Ontario,NY,14519.0,5912,,No
304,1039,Visa,Credit,4015655705133748,01/2020,144,YES,2,$4900,01/2012,2012,No,68,64,1951,3,Male,29 Federal Boulevard,34.04,-118.21,$12349,$11566,$9102,536,4,22578184,2019-02-23 09:47:00,5791,$124.54,Chip Transaction,20791,Los Angeles,CA,90034.0,8049,,No
3287,1075,Mastercard,Debit,5202477865497336,04/2022,861,YES,1,$29964,06/2005,2014,No,36,67,1983,12,Female,5695 Fifth Street,38.22,-85.74,$25258,$51500,$102286,672,3,17936536,2016-06-13 12:03:00,5286,$112.43,Online Transaction,17976,ONLINE,,,4900,Insufficient Balance,No
5345,1461,Visa,Credit,4536458621990266,09/2020,102,YES,2,$5200,10/2019,2019,No,41,72,1978,12,Female,691 Valley Drive,41.24,-81.82,$23559,$48038,$83238,704,6,13831080,2014-01-07 20:00:00,2886,$90.00,Swipe Transaction,22204,Whiteland,IN,46184.0,5541,,No
3374,1861,Amex,Credit,335960480212340,01/2021,29,YES,1,$17300,06/2008,2013,No,57,65,1962,5,Female,992 Forest Street,33.1,-96.66,$32580,$66427,$103290,779,5,20535785,2017-12-17 10:43:00,4025,$-79.00,Swipe Transaction,49789,Houston,TX,77041.0,5541,,
3417,84,Mastercard,Debit,5754695413159461,01/2024,939,NO,1,$3384,06/2009,2009,No,47,68,1972,9,Male,23068 Park Street,36.49,-81.5,$12630,$25748,$41455,738,3,12782269,2013-05-22 12:59:00,5750,$0.38,Swipe Transaction,20519,Ronda,NC,28670.0,5942,,
5860,692,Mastercard,Credit,5640983344867524,02/2023,571,NO,2,$10000,12/2006,2012,No,52,65,1967,8,Female,23 Sussex Lane,42.92,-82.88,$20942,$42701,$53696,701,4,17046770,2015-12-05 11:37:00,3332,$19.39,Chip Transaction,75781,Eastpointe,MI,48021.0,5411,,No
3722,1445,Visa,Credit,4653647692892129,04/2020,933,YES,2,$12800,07/2004,2006,No,68,68,1951,6,Male,8199 Park Boulevard,41.12,-85.87,$17969,$27939,$11243,841,5,12968949,2013-07-02 13:14:00,2899,$38.21,Swipe Transaction,32858,Angola,IN,46703.0,5311,,No
3817,1141,Mastercard,Credit,5626143345177540,11/2012,318,YES,2,$2800,07/2007,2010,No,66,57,1953,10,Male,35 Essex Drive,36.48,-80.61,$15838,$27266,$19798,777,5,10639881,2012-01-24 12:23:00,5224,$0.92,Swipe Transaction,14528,Winston Salem,NC,27101.0,5499,,No
530,1394,Mastercard,Debit,5610324213392857,10/2023,951,YES,2,$18022,01/2020,2020,No,30,58,1989,4,Female,341 Hill Drive,38.63,-90.24,$28373,$57853,$131828,558,4,10483174,2011-12-19 15:41:00,3468,$13.25,Swipe Transaction,62909,Middletown,MD,21769.0,5812,,No
3606,1981,Mastercard,Debit,5082019741631139,04/2021,459,YES,1,$20743,06/2016,2016,No,48,65,1972,1,Male,8975 Littlewood Boulevard,26.63,-81.99,$19274,$39303,$23650,702,7,19832316,2017-07-21 09:52:00,3606,$71.93,Online Transaction,68684,ONLINE,,,6300,,
4275,554,Visa,Credit,4796299187967541,05/2018,852,NO,2,$22800,08/2008,2011,No,59,67,1960,8,Male,6310 Sixth Street,29.66,-95.04,$26170,$53357,$114266,690,5,11143954,2012-05-19 08:43:00,2424,$4.15,Swipe Transaction,98692,La Porte,TX,77571.0,5812,,No
340,814,Visa,Credit,4458593801378188,07/2024,713,YES,2,$7400,01/2014,2014,No,72,65,1948,1,Male,9380 Hill Drive,27.98,-80.66,$15318,$16302,$14408,748,4,14642633,2014-07-04 17:24:00,4536,$28.64,Swipe Transaction,41830,Palm Bay,FL,32909.0,7832,,No
1307,74,Visa,Debit,4901356321424938,07/2020,92,NO,1,$17682,02/2012,2012,No,54,74,1965,5,Female,1444 Plum Boulevard,38.86,-104.76,$20579,$41957,$151027,783,3,11101607,2012-05-09 15:10:00,1307,$60.00,Swipe Transaction,27092,Pueblo,CO,81005.0,4829,,
6106,688,Mastercard,Debit,5708150083756692,04/2023,824,YES,1,$17848,12/2015,2015,No,44,67,1975,3,Male,5125 Elm Drive,41.31,-111.96,$23165,$47227,$151030,760,4,9112091,2011-02-04 11:05:00,5209,$42.26,Swipe Transaction,46965,Ogden,UT,84414.0,7538,,No
1243,1239,Visa,Debit,4488660162981931,06/2023,852,YES,1,$14295,02/2010,2010,No,34,65,1985,11,Female,5449 Lexington Drive,33.78,-117.93,$18679,$38081,$28613,811,4,12309419,2013-02-06 12:03:00,5404,$80.97,Swipe Transaction,29186,Garden Grove,CA,92840.0,7230,,No
4853,1797,Mastercard,Debit,5669514318855142,11/2014,958,NO,1,$16003,09/2013,2013,No,67,65,1952,11,Male,391 Martin Luther King Boulevard,37.71,-122.16,$24971,$30962,$15336,743,5,18095323,2016-07-17 09:40:00,5660,$85.80,Chip Transaction,78162,San Leandro,CA,94577.0,7230,,No
5152,1993,Mastercard,Debit,5904195142586918,03/2023,377,YES,2,$27050,10/2009,2018,No,59,72,1960,3,Female,963 11th Drive,37.35,-122.03,$45509,$92785,$122254,786,6,20398641,2017-11-18 09:23:00,5082,$1.39,Chip Transaction,44919,Sunnyvale,CA,94087.0,5814,,No
3439,566,Mastercard,Credit,5578674156872455,02/2023,118,YES,1,$11000,06/2009,2009,No,60,67,1959,10,Female,8179 Valley Stream Drive,42.79,-83.62,$22680,$46244,$108449,814,5,12857084,2013-06-08 01:04:00,3122,$15.20,Online Transaction,18563,ONLINE,,,4121,,No
258,209,Visa,Credit,4214239191578441,05/2020,231,YES,2,$8700,01/2010,2010,No,61,67,1959,1,Female,2111 Burns Street,31.65,-106.15,$14322,$29206,$25966,716,6,13073872,2013-07-25 12:30:00,3795,$60.00,Swipe Transaction,27092,El Paso,TX,79932.0,4829,,No
635,293,Mastercard,Debit,5253561686917610,06/2023,467,YES,1,$12899,01/2020,2020,No,32,63,1987,8,Female,58221 Main Drive,35.22,-97.34,$20640,$42084,$57760,661,5,11906340,2012-11-07 12:33:00,4260,$17.81,Swipe Transaction,58910,Norman,OK,73071.0,5411,,
5753,1445,Discover,Credit,6800970747167326,04/2022,163,YES,2,$10200,12/1997,2011,No,68,68,1951,6,Male,8199 Park Boulevard,41.12,-85.87,$17969,$27939,$11243,841,5,11811987,2012-10-17 06:15:00,2899,$2.68,Swipe Transaction,53402,Claypool,IN,46510.0,5411,,No
1260,1305,Visa,Debit,4804168677193110,03/2023,32,YES,2,$22025,02/2010,2010,No,46,73,1974,2,Female,2794 Seventh Drive,35.33,-89.88,$19115,$38971,$0,784,3,15698611,2015-02-19 08:44:00,2026,$13.08,Chip Transaction,88183,Millington,TN,38053.0,5411,,
5246,1827,Mastercard,Debit,5010004900517856,02/2024,908,YES,1,$29137,10/2011,2011,No,59,67,1960,5,Male,6320 East Avenue,33.25,-116.98,$22727,$46341,$78610,686,6,20005300,2017-08-26 21:01:00,3959,$41.31,Chip Transaction,51961,Valley Center,CA,92082.0,5813,,
4315,1528,Visa,Debit,4842554939859572,12/2022,511,NO,3,$8033,08/2009,2014,No,78,73,1942,1,Female,324 Lafayette Drive,32.61,-93.28,$17311,$27992,$1058,695,6,9174378,2011-02-19 07:35:00,3752,$17.14,Swipe Transaction,20519,Shreveport,LA,71115.0,5942,,No
4870,898,Mastercard,Credit,5000307662634780,04/2020,263,NO,1,$9500,09/2014,2014,No,90,66,1929,6,Female,145 River Drive,40.59,-75.47,$12427,$19893,$1712,566,3,21145455,2018-04-25 15:45:00,3356,$-74.00,Chip Transaction,59935,Allentown,PA,18102.0,5499,,
4062,22,Visa,Credit,4568990237174716,01/2022,624,YES,2,$13600,07/2017,2017,No,56,66,1963,3,Male,5651 North Boulevard,38.99,-76.88,$26467,$53966,$135478,747,1,20148762,2017-09-26 11:30:00,4062,$44.59,Online Transaction,39021,ONLINE,,,4784,,
4541,1662,Visa,Debit,4182859596486161,09/2020,890,YES,2,$28021,09/2003,2011,No,41,67,1978,5,Male,469 Pine Street,38.53,-90.0,$24509,$49967,$58582,712,4,22596600,2019-02-27 09:43:00,360,$29.99,Chip Transaction,20519,Belleville,IL,62221.0,5942,,No
1134,112,Amex,Credit,302014253634948,03/2022,649,YES,2,$8900,02/2008,2015,No,54,66,1965,12,Female,85 Lafayette Boulevard,43.98,-75.6,$17220,$35114,$24637,686,5,19829224,2017-07-20 15:04:00,1134,$1.27,Chip Transaction,86438,Carthage,NY,13619.0,5499,,No
5544,1664,Visa,Credit,4404395202932242,12/2008,547,YES,2,$21400,11/2008,2011,No,38,66,1981,10,Male,311 Fifth Drive,42.27,-83.73,$34119,$69566,$50003,791,4,12052596,2012-12-10 14:18:00,2273,$3.86,Swipe Transaction,18215,Lincoln Park,MI,48146.0,5719,,No
5429,64,Mastercard,Credit,5194937321345581,03/2020,811,YES,2,$12200,11/2005,2020,No,39,68,1980,3,Female,95 12th Avenue,34.0,-118.03,$25242,$51465,$0,702,2,18390292,2016-09-18 09:12:00,5429,$9.92,Chip Transaction,88646,Whittier,CA,90601.0,5812,,
4635,1993,Mastercard,Debit,5682670963531855,02/2020,350,YES,2,$33468,09/2007,2010,No,59,72,1960,3,Female,963 11th Drive,37.35,-122.03,$45509,$92785,$122254,786,6,7709211,2010-03-01 10:29:00,70,$40.58,Swipe Transaction,95962,Sunnyvale,CA,94087.0,7538,,
2792,118,Discover,Credit,6987061746149197,11/2024,75,YES,1,$6700,05/1997,2016,No,56,68,1963,12,Female,407 Seventh Lane,33.52,-86.79,$15471,$31533,$42315,753,3,12098476,2012-12-20 18:22:00,3848,$3.64,Swipe Transaction,20519,Fayette,AL,35555.0,5942,,No
2988,1551,Visa,Credit,4719385621754821,09/2022,503,YES,1,$8500,05/2008,2014,No,47,70,1972,12,Male,148 Hillside Boulevard,40.15,-89.36,$17510,$35699,$63264,687,5,21834541,2018-09-18 16:25:00,1114,$55.30,Online Transaction,96246,ONLINE,,,4784,,No
4681,1609,Mastercard,Debit,5595385125014567,08/2023,519,YES,1,$34023,09/2008,2008,No,71,68,1948,7,Female,9854 Park Lane,38.78,-77.27,$35563,$87659,$0,779,4,23633265,2019-10-04 13:52:00,4090,$31.60,Swipe Transaction,10792,Burke,VA,22015.0,5411,,No
3651,1052,Mastercard,Debit,5750094419099846,09/2024,433,YES,2,$12346,07/1998,2006,No,61,61,1958,12,Male,363 Third Drive,37.99,-122.27,$25849,$28210,$22961,655,2,18465559,2016-10-04 09:37:00,5460,$3.65,Chip Transaction,20519,Vallejo,CA,94591.0,5942,,No
3789,1786,Visa,Debit,4664101203758468,01/2022,79,YES,2,$16641,07/2006,2014,No,48,63,1971,3,Female,7554 Sixth Street,40.83,-81.26,$18936,$38611,$93255,755,5,10551093,2012-01-04 08:22:00,3789,$3.06,Swipe Transaction,75936,Louisville,OH,44641.0,5814,,
3439,566,Mastercard,Credit,5578674156872455,02/2023,118,YES,1,$11000,06/2009,2009,No,60,67,1959,10,Female,8179 Valley Stream Drive,42.79,-83.62,$22680,$46244,$108449,814,5,18643780,2016-11-11 09:44:00,4547,$12.16,Chip Transaction,23721,Holly,MI,48442.0,5411,,No
2760,563,Mastercard,Debit,5607545663588371,06/2022,320,YES,1,$18241,04/2016,2016,No,70,65,1950,1,Male,3485 Federal Avenue,39.87,-75.92,$24725,$49531,$6707,737,6,22379669,2019-01-12 09:16:00,2760,$4.78,Chip Transaction,2703,Devon,PA,19333.0,5814,,No
4603,623,Mastercard,Debit,5595541886484466,12/2006,173,YES,2,$14954,09/2006,2007,No,63,60,1956,4,Male,3283 Park Lane,41.53,-87.87,$32083,$77961,$39811,616,3,12674454,2013-04-28 13:03:00,2130,$73.30,Swipe Transaction,32858,Naperville,IL,60564.0,5311,,No
468,299,Mastercard,Debit,5692291424544263,12/2024,696,YES,2,$12029,01/2020,2020,No,40,61,1979,7,Male,196 Plum Lane,40.84,-73.87,$13845,$28229,$55675,622,5,18050000,2016-07-07 13:08:00,2756,$160.00,Swipe Transaction,27092,Bronx,NY,10473.0,4829,,No
1927,402,Visa,Debit,4946571800021795,04/2023,686,NO,1,$20709,02/2020,2020,No,47,72,1972,6,Male,77931 Lincoln Avenue,33.83,-83.89,$21556,$43954,$60913,744,3,22536332,2019-02-14 13:01:00,2698,$1.53,Chip Transaction,75781,Loganville,GA,30052.0,5411,,No
3501,1241,Visa,Debit,4617983811742101,03/2023,469,YES,2,$9335,06/2010,2010,No,40,69,1979,3,Female,159 Plum Avenue,40.43,-84.38,$24227,$49396,$39549,814,3,15607068,2015-01-30 12:27:00,3724,$90.46,Swipe Transaction,9296,New Bremen,OH,45869.0,5912,,No
3740,362,Mastercard,Debit,5846069874081323,11/2008,812,YES,2,$16541,07/2005,2011,No,37,59,1983,1,Male,6680 River Avenue,36.07,-115.21,$23889,$48710,$59824,792,3,17695134,2016-04-22 20:22:00,1129,$68.12,Chip Transaction,42637,Las Vegas,NV,89118.0,5812,,No
2480,1576,Mastercard,Debit (Prepaid),5607503519034023,01/2022,70,YES,1,$107,04/2005,2011,No,88,65,1932,1,Female,2947 Lake Lane,42.66,-83.38,$24578,$36764,$839,712,8,11549020,2012-08-18 14:42:00,5821,$-61.00,Swipe Transaction,59935,Waterford,MI,48329.0,5499,,No
5148,1022,Mastercard,Debit,5944670401278171,03/2021,806,YES,2,$16274,10/2009,2009,No,47,64,1972,12,Female,27 Summit Street,34.98,-80.54,$17595,$35876,$50190,635,3,11074423,2012-05-03 11:58:00,2504,$120.00,Swipe Transaction,27092,Charlotte,NC,28206.0,4829,,
3665,1296,Mastercard,Debit,5051066154001741,06/2021,526,YES,2,$4317,07/2001,2011,No,60,64,1959,11,Female,2468 Spruce Drive,28.7,-81.34,$22896,$46683,$93126,788,5,16832327,2015-10-20 11:34:00,3087,$16.01,Online Transaction,18563,ONLINE,,,4121,,No
3357,1511,Visa,Debit,4725438629956463,06/2022,675,YES,1,$24806,06/2007,2007,No,43,66,1977,1,Male,18 Norfolk Boulevard,43.07,-89.38,$23680,$48279,$114254,719,2,15156979,2014-10-24 17:57:00,3357,$108.76,Swipe Transaction,17907,Madison,WI,53716.0,6300,,No
983,1026,Visa,Debit (Prepaid),4766664432411893,04/2021,545,YES,2,$31,02/2000,2014,No,84,70,1935,5,Male,2116 Second Drive,36.52,-119.39,$13194,$17016,$691,714,4,9730558,2011-06-29 09:15:00,983,$35.72,Swipe Transaction,50783,Dinuba,CA,93618.0,5411,,
5923,1660,Discover,Credit,6726060094896113,01/2009,105,NO,1,$4700,12/2008,2014,No,41,68,1978,4,Female,40 Washington Drive,36.73,-102.51,$11342,$23123,$5079,723,6,17164819,2015-12-30 09:20:00,3234,$19.23,Swipe Transaction,30156,Boise City,OK,73933.0,5211,,No
2179,247,Mastercard,Credit,5765975770169362,02/2021,740,YES,1,$16700,03/2008,2008,No,49,69,1970,7,Female,704 East Drive,30.21,-93.2,$26772,$54587,$69070,761,6,9753787,2011-07-04 15:21:00,4155,$43.30,Swipe Transaction,43293,Dequincy,LA,70633.0,5499,,No
3954,220,Visa,Debit,4604354040195938,05/2020,401,YES,1,$23018,07/2010,2018,No,33,67,1986,11,Female,3550 Sixth Boulevard,38.1,-122.63,$30335,$61846,$12525,722,4,7772057,2010-03-17 06:35:00,2242,$-69.00,Swipe Transaction,59935,Novato,CA,94947.0,5499,,
3543,1684,Mastercard,Debit,5287533090911331,04/2014,946,YES,1,$13756,06/2012,2012,No,56,65,1963,11,Male,27019 Madison Lane,36.34,-83.28,$13668,$27861,$108313,782,5,8133639,2010-06-14 16:03:00,3278,$18.16,Online Transaction,39021,ONLINE,,,4784,,No
185,1659,Visa,Credit,4199299822093543,09/2015,515,YES,2,$19100,01/2008,2008,No,94,65,1926,1,Female,4570 Valley Stream Lane,42.26,-88.13,$28147,$40787,$1574,782,6,16061411,2015-05-08 14:39:00,959,$31.19,Online Transaction,16798,ONLINE,,,4121,,No
