id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,transaction_id,date,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,CLASS_fraud_label
4441,360,Visa,Debit,4005308847294610,10/2018,106,YES,1,$22342,08/2014,2014,No,43,67,1976,4,Male,881 Plum Street,39.22,-74.8,$22697,$46278,$51243,791,4,21481723,2018-07-06 06:23:00,3592,$20.34,Online Transaction,9932,ONLINE,,,5311,,No
4337,972,Visa,Credit,4613780379002622,10/2021,881,YES,1,$15800,08/2010,2012,No,35,69,1984,5,Male,215 Plum Boulevard,31.84,-106.43,$24608,$50177,$101323,681,4,8471416,2010-09-04 14:17:00,4166,$52.00,Swipe Transaction,43293,El Paso,TX,79912.0,5499,,
4701,1183,Visa,Credit,4985248597765518,11/2020,814,YES,2,$9100,09/2008,2015,No,53,66,1966,5,Male,852 Tenth Boulevard,38.31,-85.76,$16097,$32820,$23004,740,4,22791160,2019-04-09 11:13:00,2858,$47.51,Chip Transaction,30960,Clarksville,IN,47129.0,7230,Insufficient Balance,No
3841,1253,Mastercard,Debit,5546499017389142,10/2023,468,YES,1,$27208,07/2008,2008,No,32,64,1987,10,Female,1782 South Boulevard,41.44,-73.04,$28814,$58749,$113308,768,6,20652982,2018-01-11 08:22:00,2561,$63.60,Chip Transaction,60569,North Haven,CT,6473.0,5300,,No
3136,1301,Visa,Debit,4199613929770276,09/2023,765,YES,1,$22833,05/2013,2013,No,26,66,1993,5,Female,9530 Washington Street,38.1,-122.63,$30335,$61850,$81158,728,9,15365820,2014-12-09 08:54:00,4435,$80.00,Swipe Transaction,27092,Boulder Creek,CA,95006.0,4829,,No
5010,1102,Mastercard,Debit,5884636845919714,07/2018,425,YES,2,$17846,10/2004,2011,No,49,65,1970,7,Female,836 Bayview Avenue,36.12,-95.91,$46461,$94733,$0,707,5,18650170,2016-11-12 17:00:00,2822,$12.91,Chip Transaction,20959,Cushing,OK,74023.0,5912,,No
4869,311,Amex,Credit,398921295633424,01/2024,659,YES,2,$6600,09/2014,2014,No,46,68,1973,12,Female,8070 Mill Lane,37.18,-113.6,$14470,$29510,$47153,752,4,23528473,2019-09-12 10:26:00,93,$46.43,Swipe Transaction,11468,Saint George,UT,84770.0,5970,,No
870,1135,Visa,Debit,4573117764811951,06/2022,178,YES,1,$33028,01/2020,2020,No,89,69,1931,1,Female,796 West Lane,33.84,-118.35,$31496,$68010,$0,704,7,16675720,2015-09-16 19:24:00,3081,$27.34,Chip Transaction,99631,Torrance,CA,90503.0,4121,,No
364,1282,Visa,Debit,4470396121935962,11/2023,109,YES,1,$13193,01/2017,2017,No,34,66,1985,3,Female,404 Main Lane,45.76,-108.57,$20231,$41249,$42268,695,2,13775888,2013-12-26 20:47:00,4815,$87.48,Swipe Transaction,72575,Billings,MT,59102.0,4900,,No
37,840,Mastercard,Debit,5486901761554156,10/2023,258,YES,2,$5269,01/2003,2016,No,68,64,1952,1,Female,651 Fourth Avenue,37.74,-122.44,$51692,$88432,$63075,694,6,16475244,2015-08-04 19:19:00,5602,$15.27,Online Transaction,47399,ONLINE,,,5815,,No
2515,408,Visa,Debit,4450794746298149,12/2018,502,YES,1,$22457,04/2006,2010,No,58,62,1961,4,Female,690 Hill Lane,45.4,-91.84,$15371,$31343,$49537,741,3,16223620,2015-06-12 10:41:00,2515,$13.89,Chip Transaction,24891,Barron,WI,54812.0,5411,,No
6087,1662,Mastercard,Debit (Prepaid),5298865153588955,12/2013,297,NO,1,$58,12/2013,2013,No,41,67,1978,5,Male,469 Pine Street,38.53,-90.0,$24509,$49967,$58582,712,4,10970391,2012-04-09 17:05:00,4541,$100.00,Swipe Transaction,27092,Belleville,IL,62221.0,4829,,No
2952,141,Visa,Debit,4385951951421354,02/2022,796,YES,2,$17235,05/2007,2007,No,70,66,1949,7,Male,744 Lafayette Street,31.02,-96.48,$17356,$23082,$23406,638,5,20270150,2017-10-22 07:15:00,5514,$45.78,Chip Transaction,60569,San Antonio,TX,78207.0,5300,,No
4141,1144,Visa,Debit,4133372133177612,04/2024,36,YES,2,$16454,08/2004,2010,No,57,66,1962,12,Female,545 Eighth Avenue,29.76,-95.38,$14959,$30495,$70825,773,4,8321674,2010-07-30 12:59:00,5153,$12.47,Swipe Transaction,1509,Houston,TX,77086.0,7542,,No
3869,1127,Visa,Debit,4858037645038535,09/2020,745,YES,1,$27646,07/2008,2009,No,59,70,1960,8,Male,60396 Elm Street,26.14,-81.79,$17455,$35590,$92603,720,4,17881900,2016-06-01 17:27:00,4605,$20.67,Online Transaction,39021,ONLINE,,,4784,,
5503,11,Visa,Credit,4508109473981620,09/2024,763,YES,1,$19400,11/2007,2010,No,39,67,1980,10,Female,6339 Fourth Street,39.45,-76.81,$33175,$67643,$0,714,6,10237279,2011-10-24 08:00:00,189,$119.12,Swipe Transaction,92748,Reisterstown,MD,21136.0,4900,,No
3844,474,Mastercard,Debit,5171516474516120,11/2020,781,YES,2,$33723,07/2008,2010,No,55,66,1964,4,Male,455 Little Creek Boulevard,40.75,-73.64,$39705,$80957,$161166,683,6,17864552,2016-05-29 08:49:00,3844,$14.89,Online Transaction,9932,ONLINE,,,5311,,No
3330,951,Visa,Debit,4717280495507382,03/2012,268,YES,1,$8374,06/2006,2010,No,57,66,1962,9,Female,381 Catherine Avenue,33.91,-118.23,$13075,$26664,$12241,709,4,21357281,2018-06-09 15:47:00,2628,$53.80,Online Transaction,73186,ONLINE,,,4814,,No
308,1872,Visa,Debit,4656088751958530,01/2022,257,YES,1,$23300,01/2012,2012,No,62,65,1957,10,Male,8915 Sixth Avenue,33.95,-84.54,$33093,$67470,$93795,804,6,11803003,2012-10-15 05:43:00,3962,$10.09,Swipe Transaction,88646,Marietta,GA,30062.0,5812,,No
5675,1245,Mastercard,Debit (Prepaid),5318319036148549,08/2024,577,YES,2,$66,11/2012,2012,No,54,58,1965,9,Female,780 Ocean Avenue,37.43,-76.54,$21040,$42900,$111007,802,6,22455665,2019-01-28 09:36:00,3451,$2.94,Chip Transaction,12014,Cancun,Mexico,,5814,,No
295,1769,Mastercard,Debit (Prepaid),5928394327706854,11/2021,853,NO,1,$78,01/2012,2012,No,75,65,1944,7,Male,177 Mill Boulevard,39.69,-74.25,$21861,$46031,$8332,661,5,17850265,2016-05-26 06:05:00,5599,$22.25,Chip Transaction,70927,Manahawkin,NJ,8050.0,7538,,No
3332,692,Visa,Debit,4048124341417315,10/2021,117,YES,2,$35649,06/2006,2011,No,52,65,1967,8,Female,23 Sussex Lane,42.92,-82.88,$20942,$42701,$53696,701,4,11225733,2012-06-06 16:55:00,5860,$35.02,Swipe Transaction,86930,Allenton,MI,48002.0,5310,,No
870,1135,Visa,Debit,4573117764811951,06/2022,178,YES,1,$33028,01/2020,2020,No,89,69,1931,1,Female,796 West Lane,33.84,-118.35,$31496,$68010,$0,704,7,8576898,2010-09-29 18:09:00,3081,$20.83,Online Transaction,16798,ONLINE,,,4121,,
5846,366,Visa,Credit,4960827175990590,11/2020,947,NO,2,$2200,12/2005,2008,No,50,68,1969,12,Female,773 12th Street,44.01,-88.55,$19573,$39911,$93823,625,7,11197764,2012-05-31 11:57:00,1072,$8.84,Swipe Transaction,34702,Appleton,WI,54913.0,5310,,No
2690,1405,Visa,Debit (Prepaid),4465717590252409,10/2020,476,YES,2,$62,04/2011,2011,No,45,71,1974,4,Male,70 Tenth Boulevard,47.91,-97.07,$23910,$48755,$37315,777,8,20390491,2017-11-16 14:10:00,2578,$58.84,Chip Transaction,4439,Lakota,ND,58344.0,5651,,
2885,1202,Mastercard,Credit,5690597003085826,01/2024,546,YES,2,$0,05/2005,2012,No,63,65,1956,10,Female,881 Ocean View Street,41.83,-87.68,$0,$4,$0,691,3,17269840,2016-01-21 16:03:00,2885,$11.94,Swipe Transaction,79972,Chicago,IL,60657.0,5411,,No
5971,1224,Mastercard,Debit,5933813396302402,01/2023,824,NO,1,$21908,12/2009,2009,No,42,66,1977,9,Male,763 Lexington Avenue,38.99,-76.93,$26224,$53464,$20683,751,4,19201983,2017-03-10 06:48:00,2412,$16.77,Chip Transaction,11468,Rockville,MD,20851.0,5970,,No
3467,882,Mastercard,Debit,5707305515533516,04/2020,203,YES,2,$1837,06/2010,2010,No,63,65,1956,8,Male,7605 Essex Boulevard,40.39,-82.47,$18019,$36743,$71719,612,2,19855697,2017-07-26 09:51:00,3467,$5.39,Swipe Transaction,50783,Newark,OH,43055.0,5411,,No
5873,393,Visa,Debit,4671202000865959,02/2024,89,YES,2,$9752,12/2006,2008,No,41,64,1978,12,Male,3536 Burns Street,33.44,-94.07,$15884,$32387,$65171,765,1,12083643,2012-12-17 14:25:00,5873,$67.41,Swipe Transaction,43293,Texarkana,TX,75503.0,5499,,No
5571,1741,Mastercard,Debit,5427223810289124,06/2013,962,YES,1,$15765,11/2009,2009,No,92,67,1927,10,Male,31 Hillside Lane,32.21,-110.88,$17460,$24960,$889,707,9,20000023,2017-08-25 18:38:00,1360,$22.29,Chip Transaction,61389,Maricopa,AZ,85138.0,7538,,No
1922,1018,Visa,Debit,4564887957887151,01/2023,17,YES,1,$13609,02/2020,2020,No,90,71,1929,10,Female,350 Main Boulevard,29.57,-81.21,$17142,$31805,$614,755,6,15010033,2014-09-22 17:28:00,3022,$70.58,Swipe Transaction,10156,Palm Coast,FL,32137.0,5812,,No
4197,912,Discover,Credit,6522396373079060,07/2023,764,YES,1,$19000,08/2007,2011,No,46,66,1973,8,Male,1833 George Drive,25.77,-80.2,$23244,$47395,$41381,755,2,8462124,2010-09-02 08:58:00,3845,$13.13,Swipe Transaction,59935,Miami,FL,33186.0,5499,,No
2525,246,Discover,Credit,6396980306370671,10/2015,37,YES,1,$25300,04/2007,2012,No,50,70,1969,9,Female,671 West Drive,44.96,-93.26,$40364,$82298,$0,791,4,13694992,2013-12-09 07:26:00,2525,$-78.00,Swipe Transaction,22204,Minneapolis,MN,55419.0,5541,,No
3484,106,Mastercard,Debit,5834792674235708,05/2022,402,YES,1,$9471,06/2010,2011,No,52,60,1967,10,Male,146 Plum Avenue,39.77,-86.14,$14691,$29957,$60321,624,5,8327240,2010-07-31 21:00:00,3484,$7.85,Swipe Transaction,21433,Indianapolis,IN,46203.0,5921,,No
4848,530,Mastercard,Debit,5609056029992567,02/2020,7,YES,1,$10970,09/2013,2013,No,78,68,1941,7,Male,34533 Ninth Avenue,34.06,-117.39,$14709,$18100,$0,682,6,18146368,2016-07-28 05:33:00,4021,$2.12,Chip Transaction,50783,Bloomington,CA,92316.0,5411,,No
4394,1341,Visa,Debit,4454576588239754,12/2022,519,YES,1,$22474,08/2012,2012,No,87,72,1932,8,Male,4713 First Boulevard,41.15,-85.48,$19914,$30349,$2985,686,4,22188917,2018-12-02 16:51:00,4394,$10.05,Online Transaction,39021,ONLINE,,,4784,,No
4126,1755,Discover,Credit,6489729869810937,03/2021,894,YES,1,$7600,08/2004,2011,No,53,70,1967,2,Male,302 Park Boulevard,31.96,-83.77,$13864,$28269,$66681,734,6,16382186,2015-07-16 01:38:00,998,$9.66,Chip Transaction,28666,Cordele,GA,31015.0,5921,,
5511,1121,Visa,Credit,4323924929422769,09/2020,171,YES,1,$23400,11/2007,2008,No,44,68,1975,6,Female,8476 Lincoln Street,32.78,-79.99,$41380,$84365,$113529,796,5,22303706,2018-12-27 07:29:00,5511,$10.40,Chip Transaction,61195,Florence,SC,29501.0,5541,,
5611,364,Mastercard,Credit,5274567500521135,11/2010,89,YES,1,$1800,11/2010,2010,No,65,65,1954,5,Female,9052 River Lane,35.79,-83.97,$18273,$39809,$0,775,4,8298677,2010-07-24 22:17:00,4623,$13.35,Online Transaction,34256,ONLINE,,,7393,Insufficient Balance,No
3108,992,Visa,Debit,4374177951721878,12/2023,692,NO,2,$23636,05/2011,2013,No,46,70,1973,4,Male,574 Norfolk Street,37.37,-77.5,$26918,$54881,$3584,700,4,18219326,2016-08-12 15:25:00,4928,$39.92,Swipe Transaction,30055,Keysville,VA,23947.0,7832,,No
5281,1730,Visa,Debit,4084042364575576,06/2023,24,YES,1,$19450,10/2013,2013,No,52,65,1967,10,Female,445 West Boulevard,40.71,-74.06,$21642,$44128,$148684,739,3,18865680,2016-12-28 12:55:00,5281,$160.00,Chip Transaction,27092,Jersey City,NJ,7306.0,4829,,No
5364,363,Visa,Credit,4485600180364627,07/2014,123,YES,1,$18700,11/2000,2010,No,52,66,1967,9,Female,7508 Grant Street,27.9,-82.78,$23878,$48686,$113137,701,3,9692034,2011-06-20 10:39:00,5364,$95.62,Swipe Transaction,26810,Seminole,FL,33777.0,5541,,No
5458,757,Mastercard,Debit,5018201035940907,02/2014,623,YES,1,$22100,11/2006,2009,No,62,65,1957,9,Female,956 Lincoln Boulevard,40.64,-73.94,$22674,$46232,$68957,691,4,15323311,2014-11-30 04:34:00,3048,$17.13,Swipe Transaction,72945,Brooklyn,NY,11235.0,5300,,
361,96,Visa,Credit,4304215035213802,10/2020,370,YES,2,$24300,01/2017,2017,No,69,66,1950,12,Female,20 Oak Street,33.89,-117.78,$38948,$99825,$4344,685,4,14810221,2014-08-10 10:42:00,3773,$167.27,Swipe Transaction,60569,Santa Barbara,CA,93101.0,5300,,No
221,846,Amex,Credit,371624685132627,10/2022,297,YES,2,$18400,01/2010,2015,No,48,66,1971,11,Female,58 Catherine Drive,41.26,-96.01,$33232,$67761,$0,745,4,8450882,2010-08-30 13:37:00,3443,$19.28,Swipe Transaction,83271,Omaha,NE,68164.0,4214,,
3545,1227,Mastercard,Credit,5923231174018252,11/2021,392,YES,2,$13500,06/2012,2012,No,65,67,1954,11,Female,727 Eighth Lane,42.37,-83.46,$33031,$67344,$7049,804,4,19925546,2017-08-10 06:59:00,3545,$126.98,Chip Transaction,60569,Plymouth,MI,48170.0,5300,Insufficient Balance,
4114,1844,Mastercard,Debit,5214643602729093,05/2024,474,YES,1,$21058,08/2003,2007,No,79,72,1941,2,Male,829 Birch Boulevard,27.8,-97.39,$23608,$37503,$14272,706,5,8727962,2010-11-05 08:22:00,4114,$64.83,Swipe Transaction,42272,Corpus Christi,TX,78410.0,5300,,
3826,472,Visa,Credit,4956561609097121,02/2020,521,YES,2,$11300,07/2007,2007,No,50,64,1969,4,Male,4480 Hillside Avenue,42.34,-88.11,$22578,$46039,$79738,672,4,13835228,2014-01-08 19:30:00,3811,$-211.00,Swipe Transaction,16790,San Francisco,CA,94109.0,3389,,
5513,132,Visa,Debit,4143669555806355,11/2023,958,YES,2,$8105,11/2007,2009,No,77,72,1942,5,Female,8407 Littlewood Street,27.48,-82.57,$13972,$31555,$12777,696,4,18247126,2016-08-18 13:24:00,2707,$36.55,Chip Transaction,64443,Bradenton,FL,34207.0,5300,,
4532,957,Mastercard,Debit,5405712448987535,06/2020,515,NO,1,$27974,09/2003,2012,No,73,64,1946,9,Female,862 Martin Luther King Drive,39.17,-77.26,$33637,$37789,$24575,605,3,21468968,2018-07-03 12:13:00,4532,$11.13,Swipe Transaction,36454,Norwell,MA,2061.0,5411,,
2748,987,Mastercard,Debit (Prepaid),5929319761273570,02/2024,367,YES,1,$69,04/2015,2015,No,52,67,1967,10,Male,6785 Essex Lane,39.14,-77.21,$30179,$61532,$26832,683,4,14297696,2014-04-20 08:42:00,4146,$7.52,Swipe Transaction,20561,Gaithersburg,MD,20879.0,5912,,No
4232,1759,Visa,Debit,4076578011196322,04/2024,992,YES,1,$18365,08/2007,2010,No,87,69,1932,11,Female,983 George Boulevard,33.27,-117.28,$22270,$33279,$1642,778,6,13472769,2013-10-21 07:38:00,266,$159.90,Swipe Transaction,38272,Oceanside,CA,92057.0,6300,,No
2489,359,Mastercard,Credit,5757079020713035,06/2024,544,NO,1,$13500,04/2005,2009,No,66,61,1953,7,Male,338 Littlewood Street,33.94,-83.99,$24252,$57383,$20725,799,4,22324970,2018-12-31 15:09:00,5302,$11.96,Chip Transaction,73879,Lawrenceville,GA,30043.0,5921,,No
3787,754,Visa,Debit,4011865942072124,04/2021,749,YES,1,$6138,07/2006,2016,No,76,69,1943,3,Female,15 Elm Lane,33.69,-78.89,$19025,$32817,$27209,705,6,19653858,2017-06-13 19:19:00,4122,$42.80,Chip Transaction,12014,Myrtle Beach,SC,29579.0,5814,,
4356,865,Amex,Credit,312193617939506,10/2022,789,YES,2,$2000,08/2011,2011,No,41,65,1979,2,Male,9684 Grant Drive,38.06,-78.9,$18531,$37786,$107692,693,5,16036208,2015-05-03 06:45:00,4028,$47.42,Chip Transaction,59935,Waynesboro,VA,22980.0,5499,,No
6027,1394,Visa,Debit,4365836294015490,09/2021,569,YES,1,$51504,12/2010,2010,No,30,58,1989,4,Female,341 Hill Drive,38.63,-90.24,$28373,$57853,$131828,558,4,19033286,2017-02-02 09:23:00,6027,$14.66,Chip Transaction,83480,Saint Louis,MO,63129.0,9402,,
4490,171,Mastercard,Debit (Prepaid),5648056200144957,12/2024,793,YES,2,$46,09/1996,2007,No,43,70,1976,5,Female,5194 Grant Street,34.83,-82.37,$24314,$49577,$142314,694,3,20018578,2017-08-29 17:42:00,1239,$55.39,Chip Transaction,54116,Greenville,SC,29607.0,5812,,No
1375,1340,Visa,Debit,4249908788734063,07/2024,892,YES,2,$36546,02/2017,2017,No,53,68,1966,8,Male,815 Hillside Drive,29.76,-95.38,$26420,$53872,$64269,691,5,12294049,2013-02-02 22:17:00,3272,$122.52,Swipe Transaction,50619,Houston,TX,77064.0,5912,,No
1436,144,Amex,Credit,375207905449012,12/2022,512,YES,2,$0,02/2020,2020,No,44,67,1975,3,Female,5380 12th Boulevard,34.5,-93.05,$15857,$32330,$97190,835,4,15523733,2015-01-12 09:50:00,5247,$85.75,Chip Transaction,61195,Hot Springs National Park,AR,71913.0,5541,,No
2862,1356,Mastercard,Credit,5533435981760046,04/2005,746,YES,2,$7900,05/2004,2009,No,84,70,1936,1,Male,9 Lafayette Lane,44.99,-91.72,$19196,$26676,$1370,733,5,17983429,2016-06-23 10:12:00,5480,$44.41,Chip Transaction,22204,Conrath,WI,54731.0,5541,,No
3203,1302,Mastercard,Debit,5129159719934931,02/2020,886,NO,1,$8993,05/2019,2019,No,62,72,1958,2,Female,8323 Catherine Boulevard,36.42,-81.46,$14218,$28988,$13351,694,4,7643709,2010-02-12 18:20:00,5464,$82.60,Swipe Transaction,50867,Jefferson,NC,28640.0,5541,,No
1124,1896,Visa,Debit,4748375055768054,02/2020,425,YES,1,$21207,02/2007,2007,No,50,79,1969,9,Female,6695 River Lane,41.91,-83.38,$19736,$40246,$74352,641,5,17802187,2016-05-15 19:45:00,4974,$69.76,Chip Transaction,45926,Monroe,MI,48161.0,5814,,No
5357,665,Mastercard,Debit,5918910325356792,03/2022,670,YES,2,$11994,11/1999,2011,No,81,65,1939,1,Female,374 Lexington Street,41.23,-80.81,$12406,$11613,$427,790,8,23016370,2019-05-27 07:59:00,5073,$12.22,Online Transaction,17976,ONLINE,,,4900,,No
5673,364,Mastercard,Debit,5100254410135496,10/2023,723,YES,1,$15612,11/2012,2012,No,65,65,1954,5,Female,9052 River Lane,35.79,-83.97,$18273,$39809,$0,775,4,13717130,2013-12-14 06:35:00,5673,$80.24,Online Transaction,9932,ONLINE,,,5311,,No
3135,921,Mastercard,Debit,5415658075753990,03/2024,112,YES,1,$41714,05/2013,2013,No,74,66,1945,5,Male,960 Mill Lane,42.98,-77.67,$26072,$54013,$3628,779,8,11525690,2012-08-13 12:15:00,3537,$3.47,Swipe Transaction,91264,Scottsville,NY,14546.0,5814,,
357,1730,Mastercard,Debit,5618794869367731,02/2021,271,YES,1,$16925,01/2016,2016,No,52,65,1967,10,Female,445 West Boulevard,40.71,-74.06,$21642,$44128,$148684,739,3,15005262,2014-09-21 16:42:00,277,$2.07,Swipe Transaction,14528,Jersey City,NJ,7306.0,5499,,
1368,1654,Mastercard,Debit,5041427711902777,01/2022,748,YES,1,$36502,02/2016,2016,No,43,66,1976,4,Male,385 Pine Drive,41.47,-71.3,$24194,$49328,$6197,693,5,19273348,2017-03-25 10:32:00,1368,$59.96,Chip Transaction,27601,Moorhead,MN,56560.0,7538,,
1276,256,Mastercard,Debit,5355715623674970,12/2024,956,YES,1,$27489,02/2011,2011,No,75,65,1945,2,Male,863 Park Drive,35.82,-78.31,$19485,$22850,$17453,714,6,22644384,2019-03-09 10:34:00,3989,$23.12,Chip Transaction,72036,Zebulon,NC,27597.0,4121,,No
4416,954,Visa,Debit,4400219107299850,11/2013,542,YES,1,$18254,08/2013,2013,No,51,65,1968,6,Male,691 Ocean View Street,33.93,-117.49,$18619,$37963,$102716,772,4,13662959,2013-12-02 07:20:00,5586,$80.00,Swipe Transaction,27092,Riverside,CA,92508.0,4829,Insufficient Balance,
3855,497,Mastercard,Credit,5301383536207357,09/2022,114,YES,1,$13200,07/2008,2017,No,63,65,1956,11,Male,8414 Tenth Drive,43.54,-96.73,$25692,$52380,$8764,850,6,13790201,2013-12-30 04:04:00,3452,$-399.00,Swipe Transaction,49637,Vancouver,Canada,,3509,,No
2923,1070,Amex,Credit,331661418672228,02/2020,340,YES,2,$13100,05/2007,2013,No,61,65,1958,11,Male,841 Wessex Boulevard,42.03,-91.58,$25275,$51528,$58509,745,6,11707318,2012-09-23 11:56:00,4138,$43.82,Swipe Transaction,86260,Marion,IA,52302.0,7230,,
4778,1169,Mastercard,Debit,5022040734416407,01/2021,283,YES,1,$27761,09/2010,2010,No,51,68,1968,11,Female,375 Hillside Drive,30.54,-97.64,$30358,$61901,$29627,726,7,15403326,2014-12-17 11:39:00,4778,$25.31,Online Transaction,41122,ONLINE,,,4784,,No
5653,1604,Mastercard,Credit,5196692562051331,11/2011,626,YES,2,$11200,11/2011,2013,No,55,72,1964,11,Male,7680 Fourth Street,34.31,-89.93,$15354,$31308,$59817,742,7,20989543,2018-03-23 15:52:00,2207,$32.89,Chip Transaction,61195,Batesville,MS,38606.0,5541,,No
155,909,Mastercard,Debit (Prepaid),5237569453908018,03/2024,599,YES,2,$21,01/2008,2013,No,38,64,1981,5,Male,215 Ocean View Drive,47.11,-122.76,$24044,$49023,$66148,583,5,23700297,2019-10-18 18:35:00,3719,$57.00,Chip Transaction,56431,Olympia,WA,98516.0,5541,,No
3272,1340,Mastercard,Debit,5056109817639748,08/2021,165,YES,1,$18462,06/2004,2007,No,53,68,1966,8,Male,815 Hillside Drive,29.76,-95.38,$26420,$53872,$64269,691,5,18594029,2016-10-31 16:15:00,6035,$165.10,Chip Transaction,60569,Humble,TX,77338.0,5300,,No
5014,1777,Mastercard,Debit (Prepaid),5863932577604198,05/2023,815,YES,1,$61,10/2004,2012,No,47,67,1972,5,Male,166 12th Street,38.83,-77.21,$30622,$62432,$95799,741,5,7950140,2010-04-30 14:16:00,1207,$180.00,Swipe Transaction,27092,Burke,VA,22015.0,4829,,No
1098,1488,Visa,Debit,4799094840755472,03/2011,152,YES,1,$22124,02/2006,2010,No,34,66,1985,11,Female,6427 12th Boulevard,41.65,-81.43,$20155,$41091,$86837,695,6,11154963,2012-05-21 18:47:00,2995,$104.41,Swipe Transaction,27213,Louisville,KY,40208.0,7802,,No
3947,757,Visa,Debit,4364504555846512,03/2024,787,YES,2,$7616,07/2010,2010,No,62,65,1957,9,Female,956 Lincoln Boulevard,40.64,-73.94,$22674,$46232,$68957,691,4,11616857,2012-09-03 07:08:00,3048,$80.00,Swipe Transaction,27092,Brooklyn,NY,11236.0,4829,,No
5570,557,Mastercard,Debit,5755010791716629,04/2022,497,YES,2,$6090,11/2009,2011,No,59,54,1960,9,Male,350 Jefferson Boulevard,33.97,-118.35,$18476,$28245,$13411,669,1,9732445,2011-06-29 15:34:00,5570,$13.46,Online Transaction,15143,ONLINE,,,4784,,No
3846,1901,Mastercard,Debit,5584237915645568,08/2023,278,NO,2,$6384,07/2008,2017,No,63,69,1956,3,Female,292 First Avenue,43.69,-84.76,$16542,$33728,$107287,730,3,9676860,2011-06-16 16:32:00,3846,$77.00,Swipe Transaction,43293,Saint Johns,MI,48879.0,5499,,No
4638,1813,Mastercard,Credit,5920524223877097,11/2024,661,NO,1,$12300,09/2007,2008,No,35,66,1984,4,Female,334 Birch Drive,35.82,-87.01,$27637,$56350,$120125,808,4,8971584,2011-01-02 08:00:00,101,$3.03,Swipe Transaction,54148,Thompsons Station,TN,37179.0,5812,,No
2683,229,Visa,Debit,4909457460257161,03/2020,892,NO,1,$20827,04/2011,2011,No,35,57,1984,6,Female,47428 First Boulevard,41.8,-91.49,$29059,$59248,$173887,725,5,20046110,2017-09-04 15:35:00,2683,$0.81,Swipe Transaction,48919,Williamsburg,IA,52361.0,5311,,No
195,1133,Mastercard,Debit (Prepaid),5491911967251854,04/2024,256,YES,2,$69,01/2009,2013,No,30,66,1989,10,Female,781 Federal Street,43.11,-77.8,$22855,$46599,$12700,684,4,13510589,2013-10-29 13:06:00,5211,$80.00,Swipe Transaction,27092,Perry,NY,14530.0,4829,,
2683,229,Visa,Debit,4909457460257161,03/2020,892,NO,1,$20827,04/2011,2011,No,35,57,1984,6,Female,47428 First Boulevard,41.8,-91.49,$29059,$59248,$173887,725,5,9067079,2011-01-24 18:01:00,5942,$-93.00,Swipe Transaction,61195,Cynthiana,KY,41031.0,5541,,
5803,1917,Amex,Credit,371160621699651,12/2021,521,YES,2,$8600,12/2004,2009,No,49,69,1970,5,Male,3225 Lexington Street,40.92,-72.92,$28694,$58503,$37838,680,4,9759598,2011-07-05 22:39:00,2129,$72.56,Swipe Transaction,28688,Rocky Point,NY,11778.0,7538,,No
5345,1461,Visa,Credit,4536458621990266,09/2020,102,YES,2,$5200,10/2019,2019,No,41,72,1978,12,Female,691 Valley Drive,41.24,-81.82,$23559,$48038,$83238,704,6,9522752,2011-05-11 17:47:00,2090,$9.92,Swipe Transaction,34490,Newton Falls,OH,44444.0,5719,,No
5551,1936,Visa,Credit,4343987004496524,09/2024,81,YES,1,$16400,11/2008,2008,No,86,68,1933,7,Female,406 El Camino Boulevard,44.4,-73.0,$26951,$35685,$1135,714,5,14873685,2014-08-24 06:50:00,3006,$2.32,Swipe Transaction,6861,Richmond,VT,5477.0,5812,,No
5464,1302,Mastercard,Debit,5867658090755003,02/2024,205,YES,1,$9883,11/2006,2010,No,62,72,1958,2,Female,8323 Catherine Boulevard,36.42,-81.46,$14218,$28988,$13351,694,4,14094657,2014-03-06 15:40:00,5464,$57.01,Online Transaction,88459,ONLINE,,,5311,,
4490,171,Mastercard,Debit (Prepaid),5648056200144957,12/2024,793,YES,2,$46,09/1996,2007,No,43,70,1976,5,Female,5194 Grant Street,34.83,-82.37,$24314,$49577,$142314,694,3,14482222,2014-05-30 17:06:00,1239,$-64.00,Swipe Transaction,61195,Greenville,SC,29607.0,5541,Insufficient Balance,
4668,81,Mastercard,Credit,5419443574655374,10/2023,520,YES,2,$13300,09/2008,2008,No,66,68,1953,3,Female,804 Sixth Boulevard,29.57,-97.96,$17440,$35560,$60397,723,5,10397726,2011-11-30 06:28:00,96,$3.10,Swipe Transaction,78454,Seguin,TX,78155.0,5812,,
4242,1484,Mastercard,Debit,5223300442168271,04/2023,262,YES,2,$3141,08/2008,2013,No,92,72,1927,8,Female,290 Forest Street,32.28,-110.73,$30818,$57732,$2261,726,6,9350100,2011-04-01 12:56:00,4242,$68.00,Swipe Transaction,61195,Tucson,AZ,85750.0,5541,,No
