id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,id_right,date,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,fraud_label
2137,247,Discover,Credit,6973723422438311,11/2023,526,NO,2,$10200,03/2007,2010,No,49,69,1970,7,Female,704 East Drive,30.21,-93.2,$26772,$54587,$69070,761,6,16751978,2015-10-03 09:53:00,5191,$96.90,Chip Transaction,22204,Lake Charles,LA,70605.0,5541,,
5849,1787,Visa,Debit,4420367772042775,05/2007,704,YES,2,$33807,12/2005,2008,No,52,66,1967,9,Female,417 Hill Lane,38.04,-84.45,$28583,$58278,$51539,689,6,18984791,2017-01-22 21:56:00,4826,$67.39,Chip Transaction,25717,Lexington,KY,40511.0,5812,,
623,1672,Mastercard,Debit,5837070772426672,12/2020,507,YES,1,$3313,01/2020,2020,No,28,70,1991,9,Male,919 Washington Drive,41.45,-81.92,$36610,$74644,$204251,792,3,13781616,2013-12-28 07:56:00,4001,$1.65,Swipe Transaction,14528,Westlake,OH,44145.0,5499,,
4240,1564,Mastercard,Credit,5399201189421219,06/2021,479,YES,1,$6100,08/2008,2008,No,35,65,1984,10,Male,55 Ocean View Street,35.2,-101.81,$18613,$37947,$49951,683,3,17074561,2015-12-11 10:22:00,3514,$2.89,Chip Transaction,20519,Midland,TX,79707.0,5942,,
5982,1727,Visa,Debit,4475380884726150,06/2024,972,YES,1,$24230,12/2009,2011,No,46,67,1973,10,Female,31 Oak Avenue,34.0,-81.03,$23917,$48762,$143208,771,6,23285657,2019-07-22 22:15:00,5329,$21.91,Chip Transaction,44561,Columbia,SC,29229.0,4121,,
3773,96,Mastercard,Credit,5718500802654438,12/2024,293,YES,1,$18300,07/2006,2008,No,69,66,1950,12,Female,20 Oak Street,33.89,-117.78,$38948,$99825,$4344,685,4,13762864,2013-12-24 06:03:00,3695,$2.01,Swipe Transaction,14528,Yorba Linda,CA,92887.0,5499,,
2943,176,Visa,Debit,4801908937828143,02/2024,380,YES,2,$7312,05/2007,2008,No,45,71,1974,12,Female,627 Ninth Drive,33.74,-84.31,$25586,$52172,$66085,667,4,16761204,2015-10-05 09:07:00,2943,$4.89,Chip Transaction,17442,Atlanta,GA,30317.0,5411,,
2158,1901,Visa,Debit (Prepaid),4693399280462586,07/2023,216,YES,2,$59,03/2007,2015,No,63,69,1956,3,Female,292 First Avenue,43.69,-84.76,$16542,$33728,$107287,730,3,21635921,2018-08-07 16:30:00,3846,$47.21,Swipe Transaction,96049,Waterford,CT,6385.0,5541,,
4579,1330,Mastercard,Debit,5728056480439167,06/2024,992,YES,2,$14448,09/2005,2011,No,65,61,1954,12,Female,35187 West Lane,34.4,-119.72,$33097,$35404,$30887,575,3,12024598,2012-12-04 08:40:00,4579,$30.58,Online Transaction,15143,ONLINE,,,4784,,
4577,252,Mastercard,Debit,5415548034534018,02/2024,874,YES,1,$13425,09/2005,2015,No,67,70,1953,1,Male,127 Grant Street,40.58,-82.42,$17161,$34985,$29409,723,6,14785473,2014-08-04 21:47:00,4577,$20.00,Swipe Transaction,27092,Crestline,OH,44827.0,4829,,
1633,1871,Mastercard,Debit,5342464568793113,02/2020,260,YES,1,$11166,02/2020,2020,No,83,65,1936,7,Male,3241 Park Lane,35.11,-106.62,$15385,$16611,$1797,696,5,8669240,2010-10-22 06:32:00,2430,$61.16,Swipe Transaction,61195,Cheraw,SC,29520.0,5541,,
5360,758,Visa,Credit,4927583161098663,04/2003,720,YES,1,$7900,11/1999,2005,No,63,68,1956,12,Male,39126 El Camino Boulevard,34.09,-118.13,$21178,$43180,$36832,764,5,18061492,2016-07-10 07:02:00,2662,$2.81,Chip Transaction,59935,Alhambra,CA,91801.0,5499,,
5610,1289,Mastercard,Debit (Prepaid),5477226022582793,04/2018,961,NO,3,$38,11/2010,2013,No,33,64,1986,11,Male,27934 11th Street,26.14,-80.13,$20995,$42808,$117011,758,1,11962466,2012-11-20 08:16:00,5610,$1.79,Swipe Transaction,75936,Fort Lauderdale,FL,33312.0,5814,,
3298,2,Mastercard,Credit,5191615123045322,11/2020,485,YES,1,$7400,06/2005,2011,No,48,64,1971,8,Male,6035 Forest Avenue,40.84,-73.87,$13461,$27447,$80850,673,5,18862861,2016-12-27 21:35:00,6073,$30.49,Chip Transaction,41515,Bronx,NY,10460.0,5300,,
4249,452,Mastercard,Debit,5576250646108818,04/2021,837,YES,1,$33166,08/2008,2009,No,31,74,1988,3,Male,557 Catherine Drive,29.76,-95.38,$31072,$63356,$140107,704,5,16693834,2015-09-20 17:48:00,4249,$45.11,Online Transaction,41122,ONLINE,,,4784,,
340,814,Visa,Credit,4458593801378188,07/2024,713,YES,2,$7400,01/2014,2014,No,72,65,1948,1,Male,9380 Hill Drive,27.98,-80.66,$15318,$16302,$14408,748,4,9024897,2011-01-14 16:05:00,4536,$37.65,Swipe Transaction,28395,Haines City,FL,33844.0,5541,,
2237,884,Visa,Debit,4219385006716246,07/2023,676,YES,2,$8643,03/2009,2015,No,75,64,1945,2,Male,3095 Eighth Drive,42.97,-85.77,$21663,$42812,$22171,631,4,20129526,2017-09-22 08:45:00,1373,$65.27,Chip Transaction,82981,Grand Rapids,MI,49546.0,5912,,
4595,1799,Mastercard,Debit (Prepaid),5834771837829829,03/2010,553,YES,1,$28,09/2006,2006,No,32,55,1987,4,Male,3249 12th Drive,47.75,-122.04,$51751,$105515,$192458,646,4,15693308,2015-02-18 06:25:00,3076,$4.05,Swipe Transaction,69972,Woodinville,WA,98077.0,5814,,
4237,98,Amex,Credit,364639871761447,11/2024,54,YES,2,$7700,08/2008,2010,No,80,67,1939,4,Female,7872 Oak Drive,40.14,-87.61,$15755,$16646,$1639,590,2,8030683,2010-05-20 10:56:00,4143,$63.95,Swipe Transaction,69808,Danville,IL,61832.0,5411,,
1177,1475,Mastercard,Debit,5123561690852830,05/2024,861,YES,1,$13378,02/2009,2009,No,98,60,1921,11,Female,412 Burns Drive,21.31,-158.01,$22778,$42306,$472,725,5,23553871,2019-09-17 15:28:00,3746,$-76.00,Chip Transaction,59935,Ewa Beach,HI,96706.0,5499,,
3244,1823,Visa,Credit,4206248084502476,03/2020,545,YES,2,$14900,06/2002,2011,No,67,70,1952,5,Male,172 Third Lane,33.27,-111.94,$32056,$65362,$27745,743,6,15023461,2014-09-25 18:21:00,1342,$16.34,Swipe Transaction,70150,Chandler,AZ,85226.0,5812,,
4834,1307,Mastercard,Credit,5948740039365074,05/2021,950,YES,1,$21900,09/2012,2012,No,52,61,1967,4,Female,2332 Elm Lane,37.89,-122.03,$42685,$87030,$156474,646,5,16183063,2015-06-03 12:45:00,111,$23.46,Chip Transaction,61078,Walnut Creek,CA,94596.0,5812,,
4048,1823,Visa,Debit,4597236520104139,03/2020,389,YES,1,$31842,07/2016,2016,No,67,70,1952,5,Male,172 Third Lane,33.27,-111.94,$32056,$65362,$27745,743,6,10011483,2011-09-02 01:05:00,3244,$98.38,Swipe Transaction,18215,Chandler,AZ,85286.0,5719,,
1351,428,Amex,Credit,340213655737651,11/2024,108,YES,2,$8800,02/2015,2015,No,39,69,1980,11,Male,6405 Fifth Avenue,42.99,-71.45,$27706,$56486,$116394,689,2,23458528,2019-08-28 13:48:00,1351,$3.94,Chip Transaction,50783,Hooksett,NH,3106.0,5411,,
3214,1173,Amex,Credit,309312757333159,05/2015,253,YES,1,$11200,06/2000,2013,No,71,67,1948,3,Male,3095 Hill Boulevard,42.83,-106.32,$25502,$51703,$5371,722,7,21636597,2018-08-07 20:04:00,4696,$90.34,Chip Transaction,86616,Pocatello,ID,83201.0,4814,,
2441,1576,Mastercard,Debit,5753824282810836,01/2018,985,YES,2,$15839,04/2003,2010,No,88,65,1932,1,Female,2947 Lake Lane,42.66,-83.38,$24578,$36764,$839,712,8,14855747,2014-08-20 08:20:00,5821,$52.26,Swipe Transaction,31893,Clarkston,MI,48346.0,5311,,
5852,885,Discover,Credit,6566463560968460,06/2021,495,YES,1,$9000,12/2006,2006,No,36,66,1983,12,Male,7121 Fourth Avenue,36.67,-93.86,$13895,$28334,$0,700,3,22441459,2019-01-25 10:30:00,6005,$0.30,Chip Transaction,14528,Crane,MO,65633.0,5499,,
5978,1487,Visa,Debit,4911894810892317,06/2024,769,YES,1,$26083,12/2009,2009,No,59,69,1961,2,Female,4793 North Street,40.69,-80.01,$39464,$80464,$76261,727,3,19991233,2017-08-24 05:46:00,4946,$97.51,Chip Transaction,20884,Renfrew,PA,16053.0,5812,,
3329,1520,Visa,Debit,4185031026466058,01/2018,48,YES,2,$24544,06/2006,2013,No,67,65,1952,10,Male,8787 Rose Avenue,37.72,-122.44,$22549,$47213,$1082,789,5,9910399,2011-08-09 20:51:00,2956,$18.84,Swipe Transaction,88233,San Francisco,CA,94112.0,4121,,
1503,229,Mastercard,Credit,5613179179990520,04/2021,874,YES,2,$7900,02/2020,2020,No,35,57,1984,6,Female,47428 First Boulevard,41.8,-91.49,$29059,$59248,$173887,725,5,17731835,2016-04-30 19:37:00,2683,$25.42,Swipe Transaction,45926,Springville,IA,52336.0,5814,,
4848,530,Mastercard,Debit,5609056029992567,02/2020,7,YES,1,$10970,09/2013,2013,No,78,68,1941,7,Male,34533 Ninth Avenue,34.06,-117.39,$14709,$18100,$0,682,6,11233404,2012-06-08 12:23:00,3344,$86.96,Swipe Transaction,33502,Bloomington,CA,92316.0,5411,,
3184,1552,Visa,Credit,4498319484048588,08/2016,282,YES,2,$11300,05/2016,2016,No,62,67,1957,6,Male,896 Madison Boulevard,43.65,-116.43,$22290,$45450,$85218,686,3,17768141,2016-05-08 13:52:00,1218,$-50.00,Chip Transaction,22204,Meridian,ID,83646.0,5541,,
3380,519,Mastercard,Debit,5167739038207671,02/2020,35,YES,1,$12353,06/2008,2008,No,57,67,1962,6,Female,839 East Avenue,36.14,-115.03,$19377,$39508,$18870,770,4,10276364,2011-11-02 07:13:00,3380,$3.18,Swipe Transaction,28395,Las Vegas,NV,89142.0,5541,,
214,1077,Visa,Debit,4411367352091205,04/2020,508,YES,2,$20114,01/2009,2009,No,57,54,1962,12,Female,886 Plum Boulevard,39.12,-123.28,$17899,$12044,$10323,576,3,9185154,2011-02-21 17:59:00,2539,$22.42,Swipe Transaction,18422,Ukiah,CA,95482.0,5812,,
2528,1560,Mastercard,Credit,5228090830138310,11/2020,545,YES,2,$12800,04/2007,2010,No,61,60,1958,5,Female,1861 Fourth Boulevard,42.61,-94.14,$18849,$18452,$16827,741,6,13434899,2013-10-12 20:15:00,2528,$-173.00,Swipe Transaction,7777,Abrams,WI,54101.0,3684,,
2408,1696,Mastercard,Debit,5412731781518758,05/2018,599,YES,2,$12047,04/2000,2008,No,63,65,1956,12,Female,4461 Hill Street,28.32,-80.68,$26339,$53702,$85160,606,1,20121033,2017-09-20 12:27:00,2408,$15.56,Online Transaction,50404,ONLINE,,,4784,,
4200,1353,Mastercard,Debit,5884169220100958,02/2009,380,YES,1,$17860,08/2007,2010,No,50,65,1970,2,Female,655 Federal Avenue,40.46,-111.63,$21232,$43294,$104521,816,7,19963541,2017-08-18 07:48:00,966,$9.98,Chip Transaction,28395,Pleasant Grove,UT,84062.0,5541,,
1183,37,Mastercard,Debit,5345636299699533,02/2013,788,YES,1,$16315,02/2009,2010,No,41,60,1978,7,Female,533 Sussex Drive,43.31,-76.57,$17013,$34690,$48954,683,4,8305305,2010-07-26 12:48:00,1230,$38.11,Swipe Transaction,48919,Marcellus,NY,13108.0,5311,,
2643,1966,Mastercard,Debit,5638732969366742,04/2023,854,YES,2,$13326,04/2010,2010,No,42,68,1977,11,Male,3835 Norfolk Street,36.05,-90.51,$15447,$31499,$45661,782,4,9713063,2011-06-25 07:14:00,6029,$2.03,Swipe Transaction,99474,Paragould,AR,72450.0,5411,,
2629,1176,Amex,Credit,339154209082656,09/2010,909,YES,1,$21700,04/2010,2010,No,39,64,1980,10,Male,2411 Hillside Lane,37.94,-87.4,$28126,$57348,$119230,527,3,11487398,2012-08-04 15:07:00,5003,$28.23,Online Transaction,39021,ONLINE,,,4784,,
113,1736,Visa,Debit,4870854561726482,06/2021,880,YES,1,$23631,01/2006,2014,No,43,67,1977,1,Male,2479 Valley Avenue,40.64,-73.94,$22456,$45789,$94014,695,4,21912472,2018-10-05 09:09:00,2647,$2.07,Chip Transaction,75781,Brooklyn,NY,11211.0,5411,,
4373,77,Mastercard,Debit,5247646091462977,06/2023,180,YES,1,$21862,08/2011,2011,No,99,67,1920,10,Female,596 Ninth Street,40.24,-76.92,$25336,$51110,$3781,709,8,9168611,2011-02-17 17:00:00,5501,$34.81,Swipe Transaction,11465,Camp Hill,PA,17011.0,5813,,
5443,1986,Visa,Debit,4696464603505748,11/2021,762,YES,2,$14036,11/2005,2010,No,44,69,1975,12,Female,5887 Seventh Lane,37.68,-122.43,$23752,$48430,$62384,716,2,21595523,2018-07-29 23:41:00,5443,$5.56,Swipe Transaction,6853,Daly City,CA,94014.0,5411,,
4333,1556,Mastercard,Debit,5225389722526534,09/2023,891,YES,2,$24772,08/2010,2010,No,30,67,1989,7,Female,594 Mountain View Street,46.8,-100.76,$23679,$48277,$110153,740,4,8806434,2010-11-24 00:10:00,2972,$-58.00,Swipe Transaction,59935,Weedsport,NY,13166.0,5499,,
5478,1018,Amex,Credit,302982223076555,08/2009,303,NO,1,$9900,11/2007,2009,No,90,71,1929,10,Female,350 Main Boulevard,29.57,-81.21,$17142,$31805,$614,755,6,13375553,2013-09-29 17:23:00,3022,$55.86,Swipe Transaction,10156,Palm Coast,FL,32137.0,5812,,
424,147,Discover,Credit,6837183865208677,01/2020,482,YES,1,$19100,01/2020,2020,No,30,66,1989,4,Male,4096 Sussex Avenue,32.35,-86.28,$27653,$56383,$130152,800,4,12127490,2012-12-27 10:27:00,2634,$15.81,Swipe Transaction,60569,Headland,AL,36345.0,5300,,
2875,200,Amex,Credit,342172377890381,04/2023,59,YES,2,$1400,05/2005,2009,No,57,65,1962,11,Female,4940 Ocean View Drive,38.21,-82.56,$17918,$36528,$109785,701,3,16364355,2015-07-12 09:57:00,2875,$90.00,Chip Transaction,59935,Salt Rock,WV,25559.0,5499,,
3826,472,Visa,Credit,4956561609097121,02/2020,521,YES,2,$11300,07/2007,2007,No,50,64,1969,4,Male,4480 Hillside Avenue,42.34,-88.11,$22578,$46039,$79738,672,4,20989100,2018-03-23 14:35:00,3811,$-252.00,Chip Transaction,49637,Chatsworth,CA,91311.0,3509,,
2361,598,Visa,Credit,4497075414603384,10/2021,609,YES,2,$11400,03/2016,2016,No,47,63,1972,11,Male,305 Elm Street,44.22,-71.74,$21159,$43144,$54157,628,3,19718573,2017-06-27 12:04:00,32,$1.60,Chip Transaction,86438,Whitefield,NH,3598.0,5499,,
1196,1995,Visa,Debit,4014763594580478,10/2024,355,YES,2,$11268,02/2009,2013,No,64,62,1955,7,Female,28 First Lane,39.92,-77.71,$20943,$39206,$9219,605,4,12160718,2013-01-03 19:42:00,1196,$62.77,Swipe Transaction,86556,Chambersburg,PA,17202.0,5411,,
5107,847,Mastercard,Debit (Prepaid),5207548471157063,04/2022,310,YES,2,$112,10/2008,2012,No,81,68,1938,4,Female,864 Main Lane,35.78,-95.24,$18585,$27864,$1371,591,6,7768040,2010-03-16 06:50:00,5107,$80.00,Swipe Transaction,27092,Billings,OK,74630.0,4829,,
4158,744,Mastercard,Debit,5216119435076209,12/2024,938,YES,2,$1816,08/2005,2009,No,58,67,1961,10,Female,927 Ocean View Drive,25.77,-80.2,$21923,$44699,$21685,842,5,17355345,2016-02-09 06:55:00,4571,$64.00,Swipe Transaction,61195,Miami,FL,33196.0,5541,,
5098,1569,Visa,Credit,4642362910157968,09/2022,415,YES,2,$5100,10/2007,2011,No,68,65,1951,3,Female,7276 Valley Drive,43.54,-96.73,$20153,$39082,$16870,722,4,16801987,2015-10-13 20:52:00,2458,$7.41,Swipe Transaction,94109,Sioux Falls,SD,57107.0,5411,,
1152,177,Mastercard,Debit,5974924187009496,06/2022,102,YES,2,$4880,02/2008,2010,No,54,66,1965,12,Female,294 Bayview Lane,35.1,-90.0,$28570,$58248,$107130,728,4,18404238,2016-09-21 07:49:00,1152,$120.00,Chip Transaction,27092,Memphis,TN,38116.0,4829,,
4516,1774,Visa,Debit,4296121621030187,01/2023,314,YES,1,$14546,09/2001,2008,No,52,69,1967,10,Male,653 Mill Street,44.96,-93.26,$20662,$42129,$101742,758,4,21066893,2018-04-09 00:48:00,2003,$21.02,Chip Transaction,75608,Minneapolis,MN,55421.0,5912,,
5511,1121,Visa,Credit,4323924929422769,09/2020,171,YES,1,$23400,11/2007,2008,No,44,68,1975,6,Female,8476 Lincoln Street,32.78,-79.99,$41380,$84365,$113529,796,5,16699908,2015-09-22 06:22:00,5817,$1.21,Chip Transaction,61195,Florence,SC,29501.0,5541,,
2793,250,Mastercard,Credit,5464567834760933,04/2017,217,YES,1,$8200,05/1997,2007,No,50,64,1970,2,Female,61674 Elm Drive,44.52,-122.81,$17003,$34671,$55643,786,6,7725498,2010-03-05 10:23:00,5136,$80.00,Swipe Transaction,27092,Eugene,OR,97404.0,4829,,
882,938,Visa,Debit (Prepaid),4454985129050191,06/2023,993,YES,2,$116,01/2020,2020,No,28,73,1991,7,Female,875 Plum Street,38.97,-94.95,$24982,$50934,$54406,720,3,18247682,2016-08-18 15:06:00,231,$32.65,Swipe Transaction,50783,Lawrence,KS,66046.0,5411,,
4165,602,Visa,Debit,4789489264488970,07/2024,994,YES,1,$13361,08/2005,2010,No,57,67,1963,1,Male,46 South Street,36.34,-79.67,$16888,$34437,$0,681,4,15629168,2015-02-04 07:48:00,3982,$73.17,Chip Transaction,31707,Grantville,GA,30220.0,4111,,
5723,955,Mastercard,Debit,5884682122700418,11/2022,856,YES,1,$13254,11/2016,2016,No,33,67,1987,2,Male,6785 Valley Stream Boulevard,40.28,-80.6,$16648,$33944,$53353,798,4,18679017,2016-11-18 18:16:00,1366,$20.00,Chip Transaction,27092,Waverly,WV,26184.0,4829,,
5946,592,Visa,Debit,4995123817442034,04/2021,658,YES,2,$13390,12/2008,2010,No,68,65,1952,2,Male,69 Spruce Avenue,35.32,-82.46,$13634,$23993,$2573,714,5,20938878,2018-03-12 21:53:00,3109,$1.32,Chip Transaction,14528,Asheville,NC,28801.0,5499,,
4681,1609,Mastercard,Debit,5595385125014567,08/2023,519,YES,1,$34023,09/2008,2008,No,71,68,1948,7,Female,9854 Park Lane,38.78,-77.27,$35563,$87659,$0,779,4,13469674,2013-10-20 12:21:00,3510,$68.00,Swipe Transaction,59935,Burke,VA,22015.0,5499,,
2298,1723,Mastercard,Debit (Prepaid),5000674775470352,10/2016,358,YES,2,$74,03/2012,2012,No,41,66,1978,10,Female,560 Summit Street,39.16,-89.48,$17696,$36080,$80443,839,3,15680037,2015-02-15 09:08:00,4099,$14.22,Chip Transaction,82108,Hillsboro,IL,62049.0,5921,,
3487,1089,Mastercard,Debit (Prepaid),5992452355066267,07/2010,255,YES,1,$68,06/2010,2011,No,31,75,1988,9,Female,2725 Jefferson Drive,38.22,-85.74,$25258,$51501,$140481,729,3,20972026,2018-03-20 05:50:00,2682,$4.16,Chip Transaction,83480,Louisville,KY,40299.0,9402,,
5935,1456,Mastercard,Debit,5839391622959364,10/2020,985,YES,2,$11310,12/2008,2012,No,48,70,1971,8,Male,884 Tenth Drive,33.12,-89.05,$15316,$31231,$40499,681,3,11789716,2012-10-12 04:57:00,2211,$58.00,Swipe Transaction,86959,Toomsuba,MS,39364.0,5311,,
5186,437,Discover,Credit,6661610009330324,09/2014,5,YES,1,$17400,10/2010,2013,No,46,66,1973,6,Female,9528 Hill Street,39.04,-76.49,$35645,$72670,$28915,718,3,11307241,2012-06-25 06:23:00,3271,$82.04,Swipe Transaction,59935,Arnold,MD,21012.0,5499,,
3020,1195,Visa,Credit,4213819030854815,06/2024,692,YES,2,$12100,05/2009,2019,No,75,68,1944,7,Male,1222 First Drive,44.01,-92.47,$23553,$40696,$15691,801,6,12434768,2013-03-06 11:20:00,131,$181.62,Swipe Transaction,18428,Rochester,MN,55903.0,8011,,
4389,421,Mastercard,Debit,5803489621102604,12/2021,503,YES,1,$33070,08/2012,2012,No,53,67,1967,1,Female,595 Valley Stream Drive,41.97,-91.66,$22502,$45876,$58252,790,7,8602394,2010-10-06 04:10:00,2177,$58.50,Swipe Transaction,50867,Cedar Rapids,IA,52405.0,5541,,
2848,152,Visa,Credit,4361942024605018,03/2021,649,YES,1,$10300,05/2003,2016,No,37,68,1982,3,Female,49 Tenth Street,33.72,-84.32,$24196,$49335,$51520,773,3,19102407,2017-02-16 21:33:00,2587,$0.42,Chip Transaction,59935,Atlanta,GA,30318.0,5499,,
2611,360,Mastercard,Debit,5641208271147811,12/2016,668,YES,2,$28003,04/2009,2009,No,43,67,1976,4,Male,881 Plum Street,39.22,-74.8,$22697,$46278,$51243,791,4,18065000,2016-07-10 17:53:00,3592,$-402.00,Swipe Transaction,7777,Devine,TX,78016.0,3684,,
3857,20,Mastercard,Debit,5375421607189929,07/2016,213,YES,1,$15771,07/2008,2016,No,86,67,1933,12,Female,3631 Plum Boulevard,32.42,-97.1,$19477,$23371,$0,757,8,21896339,2018-10-01 18:03:00,1228,$1.09,Chip Transaction,86438,Weatherford,TX,76086.0,5499,,
4331,1145,Mastercard,Credit,5309736298494191,03/2022,728,YES,1,$17500,08/2010,2011,No,43,65,1977,1,Female,7512 South Boulevard,44.26,-88.39,$36825,$75080,$35268,747,3,9265801,2011-03-12 16:17:00,6011,$60.00,Swipe Transaction,27092,Appleton,WI,54913.0,4829,,
13,858,Mastercard,Credit,5106045376475662,03/2021,686,YES,1,$14600,01/2000,2012,No,47,67,1972,11,Male,335 Valley Stream Boulevard,29.5,-97.44,$15092,$30774,$51428,700,3,10761107,2012-02-21 06:22:00,2633,$2.65,Swipe Transaction,22204,Hutto,TX,78634.0,5541,,
2379,1718,Mastercard,Debit,5766352389579834,02/2020,992,YES,1,$26743,03/2019,2019,No,81,67,1938,11,Female,766 Third Drive,34.02,-117.89,$22681,$33483,$196,698,5,8806824,2010-11-24 06:34:00,2029,$26.99,Swipe Transaction,56288,West Covina,CA,91792.0,5300,,
1308,1444,Visa,Debit,4445219636598507,03/2024,699,YES,1,$42670,02/2012,2012,No,64,67,1955,10,Male,8999 Washington Drive,40.63,-73.63,$32805,$66885,$144703,698,7,9199115,2011-02-24 22:54:00,2882,$0.14,Swipe Transaction,37908,Oceanside,NY,11572.0,7542,,
5283,114,Visa,Debit,4997086356987452,03/2023,106,YES,2,$10676,10/2013,2013,No,47,65,1972,12,Female,112 Elm Avenue,34.18,-118.39,$16892,$34441,$907,725,4,20966743,2018-03-18 18:55:00,3398,$2.36,Chip Transaction,64586,North Hollywood,CA,91606.0,5912,,
1638,1963,Mastercard,Debit (Prepaid),5287850605380294,05/2020,507,YES,1,$71,02/2020,2020,No,98,69,1921,11,Male,468 Spruce Street,38.35,-121.93,$26137,$33869,$370,821,7,20877725,2018-02-28 00:35:00,4565,$53.38,Chip Transaction,25759,Vacaville,CA,95687.0,5812,,
4576,456,Mastercard,Debit,5915761072331247,08/2020,754,YES,2,$12594,09/2005,2014,No,54,63,1965,10,Male,600 Grant Lane,26.63,-81.99,$17140,$34947,$49024,751,3,23125420,2019-06-19 10:34:00,4576,$36.34,Swipe Transaction,22204,Cape Coral,FL,33909.0,5541,,
4484,332,Visa,Debit,4400145099296126,07/2020,57,YES,1,$29728,08/2019,2019,No,61,65,1958,7,Male,8794 Catherine Lane,39.52,-85.77,$18324,$37362,$21600,703,4,14571136,2014-06-19 09:01:00,5816,$34.06,Online Transaction,39021,ONLINE,,,4784,,
1320,1098,Mastercard,Debit,5740589965857604,11/2022,40,YES,1,$11121,02/2013,2013,No,50,71,1969,3,Male,772 Fifth Boulevard,42.67,-95.3,$16901,$34456,$54634,752,4,11631073,2012-09-06 08:53:00,4626,$-51.00,Swipe Transaction,59935,Granville,IA,51022.0,5499,,
5245,1463,Mastercard,Credit,5315038417328405,01/2022,772,YES,1,$7700,10/2011,2011,No,80,69,1940,1,Female,221 Catherine Boulevard,42.15,-74.53,$14515,$9766,$66,732,4,16275718,2015-06-23 11:00:00,3591,$82.00,Chip Transaction,22204,High Falls,NY,12440.0,5541,,
5142,1623,Amex,Credit,336043262314937,04/2020,467,YES,1,$13300,10/2009,2009,No,32,73,1987,4,Female,8121 North Boulevard,39.11,-84.46,$17278,$35227,$25277,746,3,20853804,2018-02-22 20:12:00,5142,$7.79,Chip Transaction,78454,Chicago,IL,60649.0,5812,,
4309,810,Visa,Credit,4906111160520305,08/2022,595,YES,1,$6900,08/2009,2010,No,77,65,1942,5,Female,239 West Drive,37.68,-85.22,$16521,$22540,$16946,705,6,9709953,2011-06-24 11:06:00,4309,$100.00,Swipe Transaction,27092,Louisville,KY,40213.0,4829,,
4548,1128,Mastercard,Debit,5493545357380440,08/2024,774,YES,2,$15110,09/2004,2009,No,47,68,1972,7,Male,208 Park Avenue,44.53,-72.0,$16976,$34606,$23909,680,5,19848285,2017-07-24 17:27:00,4548,$31.18,Online Transaction,39021,ONLINE,,,4784,,
2168,704,Amex,Credit,364780102699868,12/2022,611,YES,1,$22800,03/2008,2008,No,51,67,1968,7,Female,6840 North Lane,41.2,-73.73,$55274,$112695,$35135,840,6,19354624,2017-04-11 14:35:00,2945,$19.94,Swipe Transaction,28467,Painesville,OH,44077.0,4121,,
5099,473,Visa,Credit,4733101280516220,10/2021,91,YES,2,$7100,10/2007,2007,No,33,66,1986,10,Female,26191 George Drive,42.38,-83.1,$13820,$28181,$37929,682,2,17847007,2016-05-25 10:48:00,2696,$50.00,Chip Transaction,59935,Detroit,MI,48235.0,5499,,
5474,362,Visa,Debit,4362821338983929,09/2024,272,YES,1,$9708,11/2006,2013,No,37,59,1983,1,Male,6680 River Avenue,36.07,-115.21,$23889,$48710,$59824,792,3,18724125,2016-11-28 10:59:00,5474,$9.96,Chip Transaction,75781,Las Vegas,NV,89121.0,5411,,
5477,1913,Amex,Credit,356951210404599,10/2024,952,YES,1,$17800,11/2007,2011,No,60,57,1960,1,Female,561 Martin Luther King Avenue,42.47,-83.49,$34259,$31121,$32768,619,5,13004143,2013-07-10 08:25:00,5226,$194.41,Swipe Transaction,61404,Novi,MI,48375.0,8021,,
1319,748,Mastercard,Debit,5811894674904856,06/2022,745,YES,1,$18204,02/2013,2013,No,55,69,1965,1,Male,2100 Summit Street,29.76,-95.38,$18412,$37534,$99840,706,3,8314326,2010-07-28 15:27:00,1067,$36.99,Swipe Transaction,41260,Houston,TX,77033.0,5541,,
4853,1797,Mastercard,Debit,5669514318855142,11/2014,958,NO,1,$16003,09/2013,2013,No,67,65,1952,11,Male,391 Martin Luther King Boulevard,37.71,-122.16,$24971,$30962,$15336,743,5,9684685,2011-06-18 14:28:00,1127,$43.06,Online Transaction,15143,ONLINE,,,4784,,
4948,1897,Mastercard,Debit,5695371675609176,12/2023,110,YES,1,$51302,10/2001,2010,No,38,67,1981,3,Male,683 Washington Street,40.87,-73.4,$51032,$104049,$247623,741,2,18374252,2016-09-14 15:52:00,4948,$3029.23,Online Transaction,6063,ONLINE,,,4511,,
1514,586,Mastercard,Debit (Prepaid),5447113003265844,11/2021,762,YES,1,$75,02/2020,2020,No,37,63,1983,2,Male,372 12th Boulevard,35.57,-82.54,$22983,$46864,$58954,751,4,12967466,2013-07-02 07:54:00,3124,$5.62,Swipe Transaction,79664,Toronto,Canada,,5814,,
