id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,id_right,date,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
3884,1243,Mastercard,Debit,5787876223130828,03/2024,137,YES,1,$18540,07/2009,2009,No,31,72,1989,1,Female,9316 Hillside Lane,40.27,-76.88,$17110,$34884,$26799,705,5,22149972,2018-11-24 14:30:00,3047,$53.20,Chip Transaction,30055,Chambersburg,PA,17202.0,7832,
2527,1484,Mastercard,Debit,5093901939500036,03/2024,472,YES,2,$39533,04/2007,2016,No,92,72,1927,8,Female,290 Forest Street,32.28,-110.73,$30818,$57732,$2261,726,6,13950642,2014-02-03 06:40:00,5058,$0.59,Swipe Transaction,75781,Show Low,AZ,85901.0,5411,
266,1759,Discover,Credit,6451744848809895,10/2023,409,YES,1,$12300,01/2011,2011,No,87,69,1932,11,Female,983 George Boulevard,33.27,-117.28,$22270,$33279,$1642,778,6,10654267,2012-01-27 15:08:00,2893,$35.65,Swipe Transaction,61195,Oceanside,CA,92057.0,5541,
5090,987,Mastercard,Debit,5232731518306860,09/2021,971,YES,1,$23021,10/2007,2011,No,52,67,1967,10,Male,6785 Essex Lane,39.14,-77.21,$30179,$61532,$26832,683,4,20235835,2017-10-14 16:58:00,4146,$36.36,Online Transaction,39021,ONLINE,,,4784,
4708,543,Mastercard,Debit,5534901273086337,12/2023,387,YES,2,$6222,09/2009,2009,No,43,65,1976,3,Female,742 Lake Street,43.37,-124.14,$15069,$30721,$49961,749,3,13599403,2013-11-18 07:07:00,5996,$107.56,Swipe Transaction,60569,Gold Hill,OR,97525.0,5300,
710,928,Mastercard,Credit,5253140087088071,12/2020,945,YES,1,$8000,01/2020,2020,No,59,66,1960,12,Female,26 Martin Luther King Drive,29.76,-95.38,$15862,$32347,$82667,784,7,21222875,2018-05-12 07:00:00,4528,$39.32,Chip Transaction,87858,Houston,TX,77081.0,7230,
5420,1405,Visa,Credit,4668774755047551,04/2023,733,NO,1,$11600,11/2004,2008,No,45,71,1974,4,Male,70 Tenth Boulevard,47.91,-97.07,$23910,$48755,$37315,777,8,22465309,2019-01-30 13:02:00,5420,$36.64,Swipe Transaction,81833,Grand Forks,ND,58203.0,5912,
4150,140,Mastercard,Debit,5793675314684781,06/2022,43,YES,1,$24608,08/2005,2009,No,37,72,1983,2,Female,108 Washington Street,36.28,-86.83,$20657,$42120,$72801,739,4,8664806,2010-10-21 02:00:00,3041,$1.88,Swipe Transaction,20519,Nashville,TN,37212.0,5942,
2611,360,Mastercard,Debit,5641208271147811,12/2016,668,YES,2,$28003,04/2009,2009,No,43,67,1976,4,Male,881 Plum Street,39.22,-74.8,$22697,$46278,$51243,791,4,14129529,2014-03-14 09:33:00,2719,$1.58,Swipe Transaction,89069,Mays Landing,NJ,8330.0,5251,
4476,1117,Visa,Debit,4416198606646677,12/2020,143,YES,1,$19824,08/2018,2018,No,49,68,1970,4,Female,2350 Bayview Street,41.36,-97.97,$13582,$27691,$24480,687,2,21973250,2018-10-18 08:42:00,1162,$102.39,Chip Transaction,18131,Garland,TX,75043.0,4111,
4444,814,Visa,Credit,4107536740374307,04/2018,877,YES,1,$7700,08/2014,2014,No,72,65,1948,1,Male,9380 Hill Drive,27.98,-80.66,$15318,$16302,$14408,748,4,11848721,2012-10-25 10:49:00,4536,$4.40,Swipe Transaction,22204,Palm Bay,FL,32907.0,5541,
4681,1609,Mastercard,Debit,5595385125014567,08/2023,519,YES,1,$34023,09/2008,2008,No,71,68,1948,7,Female,9854 Park Lane,38.78,-77.27,$35563,$87659,$0,779,4,12325348,2013-02-09 20:38:00,5992,$17.87,Swipe Transaction,92560,Burke,VA,22015.0,7542,
5560,421,Mastercard,Debit,5218949137846823,02/2020,497,YES,2,$19651,11/2009,2009,No,53,67,1967,1,Female,595 Valley Stream Drive,41.97,-91.66,$22502,$45876,$58252,790,7,16288974,2015-06-26 09:37:00,2177,$1.43,Chip Transaction,14528,Cedar Rapids,IA,52405.0,5499,
250,1451,Visa,Debit,4138363239181107,03/2023,48,YES,1,$20475,01/2010,2015,No,58,57,1961,4,Female,9384 Lake Street,42.41,-70.99,$20979,$17078,$25245,719,4,20522428,2017-12-14 13:19:00,250,$6.47,Chip Transaction,25887,Revere,MA,2151.0,5814,
5628,401,Visa,Debit,4568197311547979,02/2020,976,YES,1,$16619,11/2010,2010,No,81,71,1938,9,Male,84497 Valley Stream Drive,34.2,-118.39,$15239,$28644,$879,806,7,9996056,2011-08-29 13:34:00,3035,$-75.00,Swipe Transaction,61195,North Hollywood,CA,91605.0,5541,
1274,914,Mastercard,Debit,5493872171755054,12/2016,757,YES,2,$17522,02/2011,2011,No,38,71,1982,1,Male,10 Norfolk Boulevard,37.68,-97.34,$22638,$46160,$87459,763,4,21383118,2018-06-15 08:54:00,2859,$76.00,Chip Transaction,59935,Wichita,KS,67212.0,5499,
5771,1190,Mastercard,Debit (Prepaid),5127422537618977,10/2020,947,NO,2,$27,12/2001,2017,No,49,65,1970,8,Female,4480 Essex Drive,33.0,-80.17,$21769,$44383,$42369,707,7,12628704,2013-04-18 11:43:00,5358,$25.10,Online Transaction,39021,ONLINE,,,4784,
3531,1495,Visa,Debit,4211342868154020,04/2019,108,YES,1,$42241,06/2011,2012,No,52,70,1967,12,Male,469 Mountain View Boulevard,39.77,-86.14,$31114,$63433,$122550,770,7,22672327,2019-03-15 09:29:00,3531,$25.15,Chip Transaction,85268,Indianapolis,IN,46256.0,5411,
1865,1393,Visa,Credit,4468863439550668,05/2024,156,NO,2,$10000,02/2020,2020,No,52,67,1967,4,Female,6467 Birch Street,41.25,-97.12,$16901,$34460,$43936,692,2,12724197,2013-05-09 14:31:00,3018,$42.21,Swipe Transaction,60569,North Bend,NE,68649.0,5300,
2858,1183,Mastercard,Debit,5382214816700100,04/2019,291,YES,2,$12021,05/2004,2014,No,53,66,1966,5,Male,852 Tenth Boulevard,38.31,-85.76,$16097,$32820,$23004,740,4,12703214,2013-05-04 21:21:00,4701,$37.29,Swipe Transaction,64008,Clarksville,IN,47129.0,5812,
3709,350,Mastercard,Debit,5506289501829438,10/2020,366,YES,1,$27491,07/2004,2014,No,62,70,1957,8,Female,102 Seventh Avenue,39.14,-76.77,$28673,$58463,$141151,737,4,8409950,2010-08-20 15:42:00,2865,$35.43,Swipe Transaction,83229,Bethesda,MD,20814.0,5411,
3948,520,Visa,Debit,4719754046419733,09/2024,990,NO,2,$1587,07/2010,2013,No,45,66,1974,4,Male,3346 Hillside Street,40.26,-75.74,$28278,$57658,$74288,766,5,12058539,2012-12-11 20:52:00,2659,$25.14,Swipe Transaction,19479,Douglassville,PA,19518.0,5812,
2789,846,Visa,Credit,4682031333555589,12/2022,219,YES,2,$9700,04/2019,2019,No,48,66,1971,11,Female,58 Catherine Drive,41.26,-96.01,$33232,$67761,$0,745,4,15990866,2015-04-23 09:07:00,3443,$9.39,Chip Transaction,69972,Omaha,NE,68136.0,5814,
2020,520,Mastercard,Debit,5905896056968976,05/2022,924,YES,1,$34278,03/2001,2010,No,45,66,1974,4,Male,3346 Hillside Street,40.26,-75.74,$28278,$57658,$74288,766,5,8664439,2010-10-20 20:59:00,5104,$21.19,Swipe Transaction,19479,Douglassville,PA,19518.0,5812,
3682,1,Visa,Credit,4417513283605637,04/2014,84,YES,1,$10900,07/2002,2013,No,43,74,1976,4,Female,113 Burns Lane,30.44,-87.18,$22247,$45360,$14587,704,3,17255595,2016-01-18 16:12:00,4652,$14.16,Online Transaction,16798,ONLINE,,,4121,
4675,921,Mastercard,Debit,5570607538229113,02/2024,572,YES,1,$30547,09/2008,2008,No,74,66,1945,5,Male,960 Mill Lane,42.98,-77.67,$26072,$54013,$3628,779,8,20562153,2017-12-22 22:00:00,4675,$60.83,Chip Transaction,73958,Rush,NY,14543.0,5912,
2865,350,Visa,Credit,4482149609303331,03/2023,969,YES,2,$12100,05/2004,2010,No,62,70,1957,8,Female,102 Seventh Avenue,39.14,-76.77,$28673,$58463,$141151,737,4,23512518,2019-09-08 19:27:00,2865,$94.00,Chip Transaction,61195,Bethesda,MD,20814.0,5541,
176,490,Visa,Debit,4654267845248719,10/2021,929,YES,3,$30242,01/2008,2013,No,86,68,1933,9,Male,90 Lexington Drive,29.45,-98.5,$29557,$33426,$1852,699,4,13865979,2014-01-15 14:31:00,176,$106.74,Swipe Transaction,78900,San Antonio,TX,78230.0,5655,
3102,1258,Mastercard,Debit,5477831310262429,12/2020,288,YES,1,$24326,05/2011,2011,No,79,65,1940,5,Female,265 Little Creek Street,33.99,-117.53,$19851,$15470,$15349,789,7,12914946,2013-06-20 16:40:00,3901,$18.44,Swipe Transaction,46284,Monterey Park,CA,91754.0,5411,
254,1443,Visa,Debit,4384381555415272,06/2018,608,YES,2,$3973,01/2010,2016,No,47,69,1972,7,Male,318 Ninth Lane,21.44,-158.18,$17175,$35016,$54455,732,3,21190684,2018-05-05 09:42:00,3749,$125.69,Chip Transaction,54850,Wailuku,HI,96793.0,4814,
4399,1736,Visa,Debit,4212075848270095,08/2022,173,YES,2,$16332,08/2012,2012,No,43,67,1977,1,Male,2479 Valley Avenue,40.64,-73.94,$22456,$45789,$94014,695,4,10325901,2011-11-13 13:42:00,2647,$23.73,Online Transaction,39021,ONLINE,,,4784,
2177,421,Mastercard,Credit,5973458794875603,09/2023,685,YES,1,$10600,03/2008,2016,No,53,67,1967,1,Female,595 Valley Stream Drive,41.97,-91.66,$22502,$45876,$58252,790,7,18569763,2016-10-26 12:34:00,5075,$1.08,Swipe Transaction,14528,Cedar Rapids,IA,52405.0,5499,
3363,190,Visa,Debit,4685370244169283,04/2022,311,YES,2,$7946,06/2007,2014,No,40,67,1979,4,Male,5468 Little Creek Drive,42.03,-87.73,$21801,$44452,$12409,711,5,15591797,2015-01-27 05:29:00,3363,$98.23,Chip Transaction,3997,Spring Grove,IL,60081.0,4111,
5017,1295,Visa,Credit,4892675252828860,02/2024,823,YES,1,$9900,10/2004,2014,No,70,70,1950,2,Female,888 Lincoln Street,46.78,-92.11,$17474,$27772,$14408,788,4,13402233,2013-10-05 15:42:00,3318,$48.33,Swipe Transaction,36934,Duluth,MN,55807.0,7538,
3777,1121,Mastercard,Credit,5458395445867294,10/2011,347,YES,1,$11500,07/2006,2010,No,44,68,1975,6,Female,8476 Lincoln Street,32.78,-79.99,$41380,$84365,$113529,796,5,17628094,2016-04-08 13:20:00,5817,$44.97,Swipe Transaction,23419,Charleston,SC,29492.0,5300,
2039,39,Visa,Credit,4877727463431062,01/2023,537,YES,2,$16900,03/2002,2007,No,54,67,1965,5,Female,984 Eighth Avenue,41.29,-72.36,$30281,$61740,$126015,583,2,10653163,2012-01-27 11:25:00,2039,$88.26,Swipe Transaction,61195,Old Saybrook,CT,6475.0,5541,
3963,756,Visa,Debit,4109920926456573,02/2023,276,YES,1,$7721,07/2010,2010,No,66,65,1953,10,Female,8651 North Boulevard,39.64,-84.08,$28466,$59251,$29300,679,1,18257144,2016-08-20 18:17:00,3963,$143.73,Online Transaction,17976,ONLINE,,,4900,
5267,305,Visa,Debit,4608939462503365,11/2015,656,NO,1,$13767,10/2012,2012,No,51,65,1968,10,Male,9070 Third Boulevard,44.37,-73.4,$14415,$29388,$21221,755,3,22411486,2019-01-19 01:03:00,341,$32.71,Online Transaction,39021,ONLINE,,,4784,
5513,132,Visa,Debit,4143669555806355,11/2023,958,YES,2,$8105,11/2007,2009,No,77,72,1942,5,Female,8407 Littlewood Street,27.48,-82.57,$13972,$31555,$12777,696,4,19571253,2017-05-27 10:20:00,5513,$84.00,Chip Transaction,22204,Bradenton,FL,34207.0,5541,
4751,742,Visa,Debit (Prepaid),4021365419633529,04/2024,489,YES,2,$53,09/2009,2009,No,69,67,1950,12,Female,829 Mill Boulevard,38.74,-77.48,$24016,$50753,$20226,698,4,18706155,2016-11-24 12:30:00,3943,$67.00,Swipe Transaction,59935,Manassas,VA,20109.0,5499,
5329,1727,Mastercard,Debit,5655027232477390,09/2022,848,YES,2,$21218,10/2018,2018,No,46,67,1973,10,Female,31 Oak Avenue,34.0,-81.03,$23917,$48762,$143208,771,6,22409571,2019-01-18 13:57:00,4918,$35.65,Swipe Transaction,61195,Columbia,SC,29229.0,5541,
3933,1513,Mastercard,Debit,5335296190511129,10/2021,416,YES,1,$36344,07/2010,2010,No,48,66,1972,2,Male,8849 West Drive,41.3,-73.13,$32240,$65736,$206000,733,3,17946461,2016-06-15 12:16:00,3933,$97.56,Chip Transaction,71667,Southbury,CT,6488.0,7538,
4686,1758,Visa,Debit,4716755530325962,12/2024,821,YES,2,$8278,09/2008,2010,No,57,66,1963,1,Male,126 Valley Drive,32.32,-90.2,$11061,$22556,$43260,645,4,16041810,2015-05-04 09:18:00,3440,$38.87,Chip Transaction,24823,Jackson,MS,39213.0,7538,
5175,96,Visa,Credit,4395260796436247,07/2021,152,NO,2,$18900,10/2009,2013,No,69,66,1950,12,Female,20 Oak Street,33.89,-117.78,$38948,$99825,$4344,685,4,14259418,2014-04-11 17:31:00,3773,$96.85,Swipe Transaction,61195,Yorba Linda,CA,92886.0,5541,
4584,961,Visa,Credit,4587193711138824,10/2022,166,YES,1,$18300,09/2005,2005,No,76,63,1944,2,Male,3031 Essex Street,28.2,-82.59,$34909,$26660,$28332,721,4,14655335,2014-07-07 12:08:00,2202,$9.21,Swipe Transaction,59935,Odessa,FL,33556.0,5499,
4549,1613,Mastercard,Debit,5431233824162772,04/2022,976,YES,1,$5796,09/2004,2011,No,39,65,1980,12,Male,4784 Park Boulevard,44.44,-69.83,$21647,$44134,$0,792,4,17861930,2016-05-28 15:39:00,4549,$21.37,Chip Transaction,92741,Belgrade,ME,4917.0,5813,
1282,852,Visa,Credit,4373234712011855,01/2020,735,YES,2,$4400,02/2011,2011,No,35,68,1985,1,Female,955 11th Street,29.82,-82.59,$19693,$40156,$70128,738,3,7982985,2010-05-08 17:41:00,4187,$23.23,Swipe Transaction,50783,Keystone Heights,FL,32656.0,5411,
6002,754,Mastercard,Debit,5016418727270137,09/2021,348,YES,1,$9,12/2010,2013,No,76,69,1943,3,Female,15 Elm Lane,33.69,-78.89,$19025,$32817,$27209,705,6,12500101,2013-03-20 21:04:00,3787,$77.27,Swipe Transaction,29180,Myrtle Beach,SC,29579.0,5411,
2331,359,Mastercard,Debit,5012576433104478,01/2015,411,YES,1,$31163,03/2014,2014,No,66,61,1953,7,Male,338 Littlewood Street,33.94,-83.99,$24252,$57383,$20725,799,4,14461962,2014-05-26 08:47:00,3567,$2.63,Swipe Transaction,75936,Lawrenceville,GA,30043.0,5814,
224,1575,Mastercard,Debit,5107151477861238,06/2021,365,YES,1,$23016,01/2010,2010,No,51,68,1968,5,Female,23 12th Boulevard,27.19,-82.49,$28272,$57646,$127892,724,4,19454363,2017-05-02 15:31:00,224,$1.04,Chip Transaction,14528,Sarasota,FL,34235.0,5499,
4985,1529,Mastercard,Debit,5214969175447515,04/2016,439,YES,1,$31362,10/2003,2010,No,51,69,1968,4,Male,310 Birch Avenue,26.23,-80.13,$37424,$76305,$112785,692,3,19134023,2017-02-23 14:20:00,1156,$0.34,Chip Transaction,14528,Pompano Beach,FL,33076.0,5499,
2662,758,Visa,Credit,4525162655452086,06/2024,626,YES,1,$9200,04/2010,2013,No,63,68,1956,12,Male,39126 El Camino Boulevard,34.09,-118.13,$21178,$43180,$36832,764,5,23219961,2019-07-09 07:47:00,5115,$3.63,Swipe Transaction,20519,Spring Valley,CA,91977.0,5942,
4726,1525,Mastercard,Debit,5501198442764705,09/2010,847,YES,1,$297,09/2009,2009,No,43,70,1976,9,Female,534 Sixth Boulevard,29.88,-90.06,$19126,$38994,$0,728,4,20021127,2017-08-30 10:16:00,1077,$66.36,Swipe Transaction,59935,Harvey,LA,70058.0,5499,
4297,1763,Mastercard,Debit,5300904662487175,03/2021,946,NO,1,$30096,08/2009,2009,No,49,66,1970,6,Male,6593 North Avenue,44.96,-93.26,$18660,$38039,$27179,717,3,21697480,2018-08-20 15:39:00,4297,$86.00,Swipe Transaction,49789,Baytown,TX,77523.0,5541,
3562,932,Amex,Credit,313704088925690,09/2021,425,YES,2,$6100,06/2013,2013,No,67,69,1953,2,Male,295 West Avenue,32.36,-92.97,$16760,$34172,$71366,811,6,20547314,2017-12-19 18:32:00,2614,$59.41,Chip Transaction,2703,Coushatta,LA,71019.0,5814,
1796,229,Visa,Debit,4492510144355977,02/2020,858,YES,1,$52585,02/2020,2020,No,35,57,1984,6,Female,47428 First Boulevard,41.8,-91.49,$29059,$59248,$173887,725,5,18293029,2016-08-28 12:07:00,2683,$11.05,Swipe Transaction,58614,Solon,IA,52333.0,5812,
4303,692,Visa,Debit (Prepaid),4201848747072347,08/2018,604,YES,2,$63,08/2009,2014,No,52,65,1967,8,Female,23 Sussex Lane,42.92,-82.88,$20942,$42701,$53696,701,4,20884163,2018-03-01 10:28:00,4303,$28.11,Chip Transaction,34125,Almont,MI,48003.0,5813,
2491,1528,Mastercard,Debit,5074464458367025,08/2017,226,YES,2,$5656,04/2005,2020,No,78,73,1942,1,Female,324 Lafayette Drive,32.61,-93.28,$17311,$27992,$1058,695,6,12530507,2013-03-27 15:18:00,4845,$20.00,Swipe Transaction,27092,Shreveport,LA,71108.0,4829,
2511,989,Mastercard,Debit,5676028749684108,01/2022,678,YES,2,$4707,04/2006,2015,No,78,66,1941,9,Male,6283 Rose Avenue,38.87,-77.4,$46175,$113514,$16524,727,8,14522183,2014-06-08 12:16:00,3039,$27.65,Swipe Transaction,12014,Chantilly,VA,20152.0,5814,
2479,1723,Mastercard,Debit,5197717468385411,07/2006,928,YES,1,$12431,04/2005,2007,No,41,66,1978,10,Female,560 Summit Street,39.16,-89.48,$17696,$36080,$80443,839,3,17582625,2016-03-29 17:09:00,4099,$179.56,Chip Transaction,30286,Maryville,IL,62062.0,4814,
4402,977,Amex,Credit,322453324871897,07/2015,164,YES,2,$4000,08/2013,2013,No,83,67,1936,12,Female,237 Hill Boulevard,32.59,-96.68,$13917,$22873,$0,710,5,9584574,2011-05-26 09:35:00,5101,$19.69,Swipe Transaction,50867,Balch Springs,TX,75180.0,5541,
65,1357,Amex,Credit,302737588175602,04/2020,900,YES,2,$14600,01/2005,2014,No,75,65,1944,12,Female,402 Birch Boulevard,47.2,-122.4,$16941,$11410,$0,812,7,11409423,2012-07-18 07:40:00,5615,$7.70,Online Transaction,88998,ONLINE,,,4784,
5381,47,Mastercard,Debit,5880626034442823,09/2012,871,YES,2,$8636,11/2002,2014,No,47,62,1972,9,Male,523 Federal Drive,40.84,-73.87,$12475,$25434,$45540,712,4,10758248,2012-02-20 11:59:00,5630,$53.21,Swipe Transaction,82981,Bronx,NY,10456.0,5912,
176,490,Visa,Debit,4654267845248719,10/2021,929,YES,3,$30242,01/2008,2013,No,86,68,1933,9,Male,90 Lexington Drive,29.45,-98.5,$29557,$33426,$1852,699,4,22428677,2019-01-22 14:31:00,5963,$41.90,Swipe Transaction,68177,San Antonio,TX,78230.0,5813,
2122,1138,Mastercard,Debit (Prepaid),5579265768450761,02/2020,223,YES,2,$51,03/2006,2011,No,51,64,1968,3,Female,5334 11th Avenue,33.68,-86.39,$20542,$41886,$107734,768,3,14724556,2014-07-22 14:12:00,3139,$68.06,Online Transaction,39021,ONLINE,,,4784,
4444,814,Visa,Credit,4107536740374307,04/2018,877,YES,1,$7700,08/2014,2014,No,72,65,1948,1,Male,9380 Hill Drive,27.98,-80.66,$15318,$16302,$14408,748,4,23190757,2019-07-03 05:10:00,4536,$47.36,Online Transaction,87530,ONLINE,,,4900,
2092,1237,Mastercard,Debit (Prepaid),5295399317930837,12/2015,543,YES,2,$51,03/2005,2007,No,46,66,1973,9,Female,3276 Maple Street,42.37,-87.86,$15770,$32150,$47179,717,6,12891177,2013-06-15 12:20:00,2017,$-71.00,Swipe Transaction,59935,Waukegan,IL,60085.0,5499,
5305,1283,Mastercard,Debit,5930575507132281,06/2023,751,YES,1,$34839,10/2015,2015,No,50,65,1970,1,Male,720 Seventh Avenue,45.64,-122.37,$31226,$63673,$147913,591,4,15284157,2014-11-21 13:52:00,3469,$14.30,Swipe Transaction,86439,Camas,WA,98607.0,5812,
1008,1341,Visa,Credit,4700163491012710,04/2021,598,YES,1,$11000,02/2002,2015,No,87,72,1932,8,Male,4713 First Boulevard,41.15,-85.48,$19914,$30349,$2985,686,4,14951811,2014-09-09 23:55:00,4394,$90.61,Swipe Transaction,49789,Corunna,IN,46730.0,5541,
4046,185,Mastercard,Debit,5916545236079509,07/2024,314,YES,1,$16415,07/2016,2016,No,47,67,1973,1,Female,276 Fifth Boulevard,40.66,-74.19,$15175,$30942,$71066,779,3,19983252,2017-08-22 11:03:00,4046,$4.08,Chip Transaction,22204,Elizabeth,NJ,7201.0,5541,
2765,1034,Visa,Debit,4882435446100322,12/2024,332,YES,1,$21102,04/2016,2016,No,58,66,1961,7,Female,427 Essex Lane,35.12,-80.71,$27254,$55569,$76181,698,6,19677154,2017-06-18 16:18:00,2765,$18.09,Chip Transaction,24504,Monroe,NC,28110.0,4214,
5167,1069,Visa,Debit,4439832703761219,08/2020,424,YES,2,$2292,10/2009,2015,No,54,69,1965,9,Male,3683 Fifth Street,35.3,-81.03,$22487,$45852,$114746,615,2,21845422,2018-09-20 23:33:00,5167,$46.56,Online Transaction,39021,ONLINE,,,4784,
4562,648,Visa,Credit,4143468711704435,06/2008,494,YES,2,$4100,09/2004,2010,No,40,61,1980,2,Female,466 Pine Drive,32.78,-108.26,$14642,$29854,$66044,674,3,10443445,2011-12-10 14:37:00,3888,$15.93,Swipe Transaction,83480,Silver City,NM,88061.0,9402,
52,1530,Mastercard,Credit,5557818075031918,01/2021,978,YES,2,$500,01/2004,2008,No,64,68,1956,2,Female,25 Elm Street,32.93,-97.22,$0,$1785,$2892,732,3,17804866,2016-05-16 11:45:00,52,$0.60,Swipe Transaction,9619,Keller,TX,76248.0,5300,
1134,112,Amex,Credit,302014253634948,03/2022,649,YES,2,$8900,02/2008,2015,No,54,66,1965,12,Female,85 Lafayette Boulevard,43.98,-75.6,$17220,$35114,$24637,686,5,21661646,2018-08-13 06:01:00,6040,$64.05,Online Transaction,39021,ONLINE,,,4784,
2527,1484,Mastercard,Debit,5093901939500036,03/2024,472,YES,2,$39533,04/2007,2016,No,92,72,1927,8,Female,290 Forest Street,32.28,-110.73,$30818,$57732,$2261,726,6,23616874,2019-10-01 01:44:00,5058,$40.00,Chip Transaction,27092,Pinetop,AZ,85935.0,4829,
4901,1488,Visa,Debit,4450244246196939,05/2023,339,YES,1,$14249,09/2016,2016,No,34,66,1985,11,Female,6427 12th Boulevard,41.65,-81.43,$20155,$41091,$86837,695,6,23693018,2019-10-17 10:38:00,5685,$11.81,Chip Transaction,69972,Eastlake,OH,44095.0,5814,
3782,100,Mastercard,Debit,5706014273634676,05/2008,360,YES,2,$11392,07/2006,2015,No,56,66,1963,9,Male,3982 Ocean View Street,35.98,-79.99,$24005,$48944,$79960,813,7,15101211,2014-10-12 13:39:00,5000,$76.79,Swipe Transaction,86410,Randleman,NC,27317.0,5211,
4473,1543,Visa,Debit,4559874462694124,08/2024,810,YES,2,$39389,08/2018,2018,No,31,68,1988,10,Female,5857 12th Avenue,34.14,-118.46,$51976,$105963,$106266,684,4,8636392,2010-10-14 07:34:00,4687,$3.95,Swipe Transaction,75781,Sherman Oaks,CA,91423.0,5411,
5265,1988,Visa,Debit,4359389213795356,10/2023,546,YES,1,$37318,10/2012,2012,No,59,67,1960,8,Male,763 Essex Avenue,25.77,-80.2,$53676,$109440,$180865,737,5,8104223,2010-06-07 13:59:00,2161,$35.35,Online Transaction,39021,ONLINE,,,4784,
2731,825,Visa,Debit,4956965974959986,12/2020,393,YES,2,$21968,04/2014,2014,No,53,66,1966,11,Female,462 Rose Lane,34.15,-117.76,$29278,$59696,$127613,787,5,13194569,2013-08-21 06:32:00,4524,$47.95,Swipe Transaction,81833,La Verne,CA,91750.0,5912,
1255,652,Visa,Debit,4874919817321914,02/2023,392,YES,2,$21607,02/2010,2018,No,82,66,1937,9,Female,9952 South Lane,41.76,-72.61,$20065,$22726,$1692,784,6,21754745,2018-09-01 15:21:00,2502,$10.52,Chip Transaction,69216,East Hartford,CT,6108.0,5921,
5073,665,Discover,Credit,6073415333610129,09/2019,544,YES,1,$9500,10/2007,2011,No,81,65,1939,1,Female,374 Lexington Street,41.23,-80.81,$12406,$11613,$427,790,8,20065647,2017-09-08 15:24:00,5073,$2.22,Online Transaction,39021,ONLINE,,,4784,
5696,1422,Visa,Debit,4363891861741725,03/2020,662,YES,2,$19781,11/2013,2013,No,66,66,1953,7,Female,330 Martin Luther King Lane,35.51,-78.73,$18340,$36052,$6602,767,4,12305627,2013-02-05 13:06:00,5515,$668.87,Swipe Transaction,60152,Stanley,NC,28164.0,3000,
4178,469,Mastercard,Debit,5095105587832290,04/2009,488,YES,2,$9010,08/2006,2007,No,67,67,1952,3,Female,488 Bayview Boulevard,33.88,-117.85,$26675,$46945,$17835,682,4,13774140,2013-12-26 13:09:00,2619,$10.84,Swipe Transaction,25887,Placentia,CA,92870.0,5814,
2650,1442,Mastercard,Debit,5370998800503323,06/2021,122,YES,2,$11986,04/2010,2015,No,41,58,1979,1,Male,1036 Spruce Street,43.01,-114.7,$14925,$30432,$101847,624,1,11711369,2012-09-24 11:57:00,2650,$14.33,Swipe Transaction,36749,Gooding,ID,83330.0,5411,
5283,114,Visa,Debit,4997086356987452,03/2023,106,YES,2,$10676,10/2013,2013,No,47,65,1972,12,Female,112 Elm Avenue,34.18,-118.39,$16892,$34441,$907,725,4,22926160,2019-05-08 00:33:00,5283,$69.00,Chip Transaction,61195,North Hollywood,CA,91606.0,5541,
5124,385,Mastercard,Credit,5785799753329600,07/2023,527,YES,1,$11700,10/2008,2011,No,79,65,1941,2,Male,9983 Park Drive,32.23,-80.86,$21679,$30434,$23883,740,7,18330767,2016-09-05 12:08:00,5124,$-89.00,Chip Transaction,59935,Bluffton,SC,29910.0,5499,
2020,520,Mastercard,Debit,5905896056968976,05/2022,924,YES,1,$34278,03/2001,2010,No,45,66,1974,4,Male,3346 Hillside Street,40.26,-75.74,$28278,$57658,$74288,766,5,13892557,2014-01-21 10:49:00,2020,$10.80,Swipe Transaction,39855,Douglassville,PA,19518.0,5411,
3204,1416,Mastercard,Debit,5804559102457694,06/2020,32,YES,1,$23481,06/1996,2012,No,73,65,1946,9,Female,8258 Jefferson Drive,43.03,-76.3,$24172,$48750,$18724,709,8,21976631,2018-10-18 20:51:00,6061,$296.42,Swipe Transaction,68025,Elkhorn City,KY,41522.0,7011,
2466,1972,Mastercard,Credit,5566207489496526,03/2024,115,YES,1,$4900,04/2004,2004,No,73,68,1946,3,Female,3802 Maple Street,41.47,-81.67,$9389,$13089,$10928,772,4,22894354,2019-05-01 09:11:00,5539,$3.24,Swipe Transaction,20519,Portland,OR,97236.0,5942,
4614,1194,Visa,Credit,4678372291668326,07/2020,966,YES,1,$14100,09/2006,2011,No,49,70,1970,3,Male,2248 Third Avenue,35.06,-85.25,$18658,$38041,$27813,782,4,15306320,2014-11-26 09:57:00,5999,$22.97,Online Transaction,39021,ONLINE,,,4784,
4810,1246,Mastercard,Debit,5019373098063506,05/2024,803,NO,1,$16257,09/2011,2011,No,49,67,1970,5,Female,7499 Lake Boulevard,30.76,-88.12,$15207,$31008,$60527,713,4,12071710,2012-12-14 18:04:00,5023,$340.00,Swipe Transaction,59474,Pulaski,VA,24301.0,3722,
