id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,id_right,date,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
1018,1699,Mastercard,Credit,5782316964774499,06/2006,758,YES,1,$24600,02/2003,2013,No,67,65,1953,1,Female,9205 Summit Street,37.42,-121.94,$51631,$52929,$37514,737,7,16240847,2015-06-15 22:06:00,4245,$60.77,Chip Transaction,6871,San Jose,CA,95134.0,5812,
3540,1659,Visa,Credit,4445565501557714,09/2020,474,YES,2,$12700,06/2011,2011,No,94,65,1926,1,Female,4570 Valley Stream Lane,42.26,-88.13,$28147,$40787,$1574,782,6,13588272,2013-11-15 15:32:00,185,$148.60,Online Transaction,59350,ONLINE,,,7922,
343,583,Amex,Credit,345109128105029,02/2024,963,YES,2,$13900,01/2015,2015,No,64,67,1955,11,Male,28 West Lane,41.76,-88.29,$14200,$28954,$41461,636,2,19345586,2017-04-09 15:26:00,343,$2.99,Swipe Transaction,53071,Aurora,IL,60505.0,5310,
3982,602,Visa,Credit,4509798381757686,11/2021,529,YES,1,$9500,07/2011,2016,No,57,67,1963,1,Male,46 South Street,36.34,-79.67,$16888,$34437,$0,681,4,8778702,2010-11-17 10:13:00,5979,$5.95,Swipe Transaction,43293,Reidsville,NC,27320.0,5499,
5102,1242,Visa,Credit,4243291135739492,09/2024,603,YES,1,$7400,10/2007,2019,No,52,69,1967,10,Female,549 Tenth Avenue,41.83,-87.68,$14963,$30509,$56953,641,2,22104871,2018-11-15 06:59:00,4162,$10.34,Chip Transaction,59935,Chicago,IL,60620.0,5499,
5294,647,Mastercard,Debit,5777074368748266,07/2018,895,YES,2,$15512,10/2014,2014,No,31,72,1988,7,Female,27 Birch Avenue,36.52,-119.39,$13194,$26900,$74083,758,2,18019839,2016-07-01 06:47:00,5294,$-67.00,Chip Transaction,22204,Clovis,CA,93619.0,5541,
1001,59,Mastercard,Credit,5722261582120036,06/2021,765,YES,2,$8800,02/2002,2013,No,85,69,1934,8,Female,726 Oak Avenue,32.78,-108.26,$16654,$25066,$424,695,7,13644575,2013-11-28 07:58:00,1145,$1.46,Swipe Transaction,35451,Flagstaff,AZ,86001.0,5812,
5611,364,Mastercard,Credit,5274567500521135,11/2010,89,YES,1,$1800,11/2010,2010,No,65,65,1954,5,Female,9052 River Lane,35.79,-83.97,$18273,$39809,$0,775,4,9373914,2011-04-07 06:33:00,4623,$68.45,Swipe Transaction,81833,Bean Station,TN,37708.0,5912,
3593,2,Mastercard,Debit,5458954548704072,07/2024,47,YES,1,$9001,06/2015,2015,No,48,64,1971,8,Male,6035 Forest Avenue,40.84,-73.87,$13461,$27447,$80850,673,5,8236456,2010-07-09 17:09:00,2576,$17.70,Swipe Transaction,20561,Bronx,NY,10460.0,5912,
5882,1882,Mastercard,Debit,5964535277999798,03/2022,245,YES,2,$8671,12/2007,2009,No,58,65,1961,10,Male,860 Maple Avenue,37.59,-122.06,$29097,$59322,$145137,694,3,8960009,2010-12-30 11:13:00,5882,$86.61,Swipe Transaction,32175,Union City,CA,94587.0,7538,
2520,349,Visa,Credit,4957171481250708,08/2023,860,YES,2,$3600,04/2006,2006,No,40,61,1979,12,Female,1943 Birch Street,40.84,-81.63,$21201,$43229,$96831,685,2,13796984,2013-12-31 13:56:00,4314,$41.72,Swipe Transaction,84316,North Lawrence,OH,44666.0,5300,
4093,16,Mastercard,Debit,5571413073625472,05/2024,741,YES,2,$17211,08/1999,2013,No,75,67,1944,12,Male,2890 Eighth Lane,41.88,-87.84,$15451,$22158,$19101,681,5,17012009,2015-11-28 03:23:00,4964,$39.03,Chip Transaction,20561,Maywood,IL,60153.0,5912,
204,738,Mastercard,Debit,5186294128669152,06/2023,648,YES,1,$21997,01/2009,2011,No,57,67,1962,10,Female,15664 Lafayette Street,40.02,-105.25,$31377,$63974,$131731,707,4,17752547,2016-05-05 08:06:00,204,$120.00,Chip Transaction,27092,Longmont,CO,80503.0,4829,
1445,1263,Discover,Credit,6270499029618526,02/2020,54,YES,1,$8700,02/2020,2020,No,56,70,1963,8,Female,212 Mountain View Lane,33.95,-84.54,$17977,$36652,$60949,600,3,16992259,2015-11-23 16:22:00,140,$47.23,Online Transaction,39021,ONLINE,,,4784,
4379,760,Visa,Debit (Prepaid),4328570434774826,01/2023,822,NO,1,$59,08/2011,2011,No,56,64,1964,2,Female,532 Sixth Drive,39.98,-82.98,$18420,$37558,$72514,778,3,22406967,2019-01-18 06:00:00,4379,$2.62,Swipe Transaction,82268,Columbus,OH,43228.0,5411,
3032,1781,Visa,Debit,4421074314274468,10/2015,365,YES,2,$4924,05/2009,2013,No,29,53,1990,3,Male,73 South Lane,42.93,-75.46,$17681,$36050,$45559,708,3,19859381,2017-07-27 06:14:00,6018,$-82.00,Swipe Transaction,43293,Oriskany Falls,NY,13425.0,5499,
1221,1685,Mastercard,Debit,5638911805485528,02/2023,857,YES,1,$8451,02/2010,2010,No,53,61,1966,7,Male,5886 Ninth Boulevard,33.61,-111.89,$36300,$74012,$93119,681,2,9656406,2011-06-12 07:25:00,1221,$82.00,Swipe Transaction,59935,Scottsdale,AZ,85260.0,5499,
3930,103,Mastercard,Debit,5260164218460494,12/2014,234,YES,2,$17667,07/2010,2011,No,41,71,1978,3,Female,8 Tenth Drive,35.82,-78.65,$17056,$34774,$78060,850,5,8113224,2010-06-09 15:53:00,110,$60.62,Swipe Transaction,20430,Raleigh,NC,27610.0,5300,
5918,1772,Visa,Credit,4148318094287271,12/2020,313,YES,2,$12800,12/2007,2009,No,47,70,1972,10,Male,9070 West Street,34.09,-117.58,$24603,$50163,$97188,761,4,11569183,2012-08-23 09:55:00,5657,$5.30,Swipe Transaction,75936,Honolulu,HI,96815.0,5814,
4307,472,Visa,Debit,4946047116321440,11/2012,975,YES,1,$30622,08/2009,2009,No,50,64,1969,4,Male,4480 Hillside Avenue,42.34,-88.11,$22578,$46039,$79738,672,4,10073076,2011-09-16 07:39:00,3826,$70.32,Swipe Transaction,59935,Round Lake,IL,60073.0,5499,
1033,1173,Mastercard,Debit,5610643638268100,10/2021,739,YES,1,$35062,02/2004,2011,No,71,67,1948,3,Male,3095 Hill Boulevard,42.83,-106.32,$25502,$51703,$5371,722,7,18786539,2016-12-11 16:04:00,4696,$-65.00,Chip Transaction,22204,Casper,WY,82604.0,5541,
2015,1063,Visa,Debit,4272145779221857,12/2022,960,YES,2,$15265,03/2000,2009,No,64,66,1956,2,Male,690 Jefferson Lane,41.91,-89.06,$18590,$37898,$36994,716,5,7994305,2010-05-11 12:30:00,2015,$85.78,Swipe Transaction,64057,Apple River,IL,61001.0,4111,
5122,1898,Mastercard,Debit,5751381604807658,08/2023,244,YES,2,$13296,10/2008,2016,No,44,72,1975,9,Male,5521 Spruce Avenue,32.35,-86.28,$25009,$50993,$75783,675,5,7588576,2010-01-30 01:54:00,4543,$104.82,Swipe Transaction,27217,Montgomery,AL,36106.0,7349,
1095,1604,Visa,Debit,4636387668938198,09/2022,597,YES,2,$20858,02/2006,2011,No,55,72,1964,11,Male,7680 Fourth Street,34.31,-89.93,$15354,$31308,$59817,742,7,22650951,2019-03-10 15:00:00,2950,$-86.00,Chip Transaction,59935,Batesville,MS,38606.0,5499,
2012,398,Visa,Debit,4583760469208759,08/2021,812,YES,2,$21264,03/1999,2009,No,49,69,1970,11,Female,6999 Lexington Lane,38.51,-121.49,$18344,$37401,$76201,737,4,23048126,2019-06-02 20:18:00,2337,$44.78,Online Transaction,726,ONLINE,,,4900,
1166,34,Mastercard,Debit,5039048842448184,11/2023,339,YES,2,$10775,02/2009,2010,No,41,55,1978,8,Male,7467 Spruce Drive,38.48,-121.34,$25431,$51854,$72162,737,2,18164665,2016-08-01 01:15:00,1166,$113.99,Chip Transaction,30625,Sacramento,CA,95829.0,4900,
1361,1240,Visa,Debit,4140779954294938,11/2022,794,YES,2,$16638,02/2015,2015,No,56,67,1963,5,Female,899 Maple Street,40.26,-81.84,$15603,$31814,$43140,693,3,13356051,2013-09-25 14:30:00,3876,$45.15,Swipe Transaction,65579,Coshocton,OH,43812.0,5411,
5660,1797,Visa,Debit,4144623277980192,10/2022,645,YES,2,$16008,11/2011,2011,No,67,65,1952,11,Male,391 Martin Luther King Boulevard,37.71,-122.16,$24971,$30962,$15336,743,5,7644314,2010-02-12 22:46:00,1127,$40.32,Online Transaction,15143,ONLINE,,,4784,
381,1635,Mastercard,Debit,5683839446492033,04/2023,587,YES,1,$21434,01/2019,2019,No,54,58,1965,3,Male,90 Sussex Drive,40.68,-73.78,$20760,$42332,$75213,616,6,20847536,2018-02-21 14:40:00,115,$57.00,Swipe Transaction,59935,Jamaica,NY,11434.0,5499,
6034,1642,Visa,Credit,4759687155885583,07/2016,34,NO,2,$11200,12/2010,2011,No,37,66,1982,4,Female,48190 Plum Drive,39.96,-74.06,$19848,$40470,$41938,731,5,11745026,2012-10-02 01:08:00,6034,$2.81,Swipe Transaction,92883,Manasquan,NJ,8736.0,5812,
6070,554,Mastercard,Debit,5140694561445565,07/2019,960,YES,2,$32676,12/2012,2012,No,59,67,1960,8,Male,6310 Sixth Street,29.66,-95.04,$26170,$53357,$114266,690,5,21935570,2018-10-10 08:22:00,3912,$3.15,Swipe Transaction,98692,La Porte,TX,77571.0,5812,
1967,1827,Visa,Debit,4807723891729123,08/2022,174,YES,1,$23156,02/2020,2020,No,59,67,1960,5,Male,6320 East Avenue,33.25,-116.98,$22727,$46341,$78610,686,6,21865420,2018-09-25 10:15:00,5727,$23.28,Chip Transaction,90865,Vista,CA,92083.0,5311,
4014,859,Visa,Debit,4318671654054716,10/2020,37,YES,2,$14695,07/2013,2013,No,51,72,1968,4,Male,865 Wessex Lane,36.15,-85.5,$15955,$32531,$78193,631,4,8449750,2010-08-30 10:03:00,233,$45.55,Online Transaction,39021,ONLINE,,,4784,
2079,811,Mastercard,Debit,5246337038556761,06/2021,638,YES,2,$30971,03/2005,2020,No,91,68,1929,2,Female,5492 Maple Drive,38.9,-94.68,$51642,$84694,$2149,741,7,8068221,2010-05-29 18:03:00,2079,$28.60,Swipe Transaction,30055,Junction City,KS,66441.0,7832,
3362,1209,Visa,Debit,4274911965973655,12/2020,786,YES,1,$27091,06/2007,2018,No,45,67,1974,6,Female,95 12th Drive,40.94,-73.86,$31299,$63815,$4832,699,6,13798436,2013-12-31 20:43:00,3362,$107.69,Swipe Transaction,67570,Blauvelt,NY,10913.0,5311,
3788,252,Visa,Debit,4882258377184803,03/2020,597,NO,2,$14911,07/2006,2014,No,67,70,1953,1,Male,127 Grant Street,40.58,-82.42,$17161,$34985,$29409,723,6,7661008,2010-02-17 08:05:00,4577,$4.67,Swipe Transaction,72351,Butler,OH,44822.0,5541,
5389,373,Mastercard,Debit,5435311573918660,02/2017,45,YES,2,$2849,11/2003,2012,No,61,63,1959,2,Male,3270 Grant Avenue,40.59,-84.95,$10493,$21397,$54771,812,4,22994077,2019-05-22 14:18:00,2817,$99.00,Chip Transaction,22204,Lame Deer,MT,59043.0,5541,
2527,1484,Mastercard,Debit,5093901939500036,03/2024,472,YES,2,$39533,04/2007,2016,No,92,72,1927,8,Female,290 Forest Street,32.28,-110.73,$30818,$57732,$2261,726,6,10670851,2012-01-31 12:25:00,3209,$9.04,Swipe Transaction,61195,Tucson,AZ,85750.0,5541,
3476,1503,Mastercard,Debit,5527540454179734,09/2023,594,YES,2,$15552,06/2010,2014,No,59,67,1960,3,Male,1362 Norfolk Drive,32.35,-86.28,$21102,$43021,$86014,725,4,16357974,2015-07-10 23:55:00,3772,$83.00,Chip Transaction,41260,Montgomery,AL,36111.0,5541,
112,442,Visa,Debit,4420834293443756,02/2020,403,YES,1,$40384,01/2006,2006,No,47,66,1972,8,Male,801 12th Drive,38.33,-90.4,$23836,$48600,$23992,791,5,16111116,2015-05-19 08:28:00,112,$1089.06,Chip Transaction,25306,Barnhart,MO,63012.0,8111,
6078,1741,Visa,Debit,4921241302048112,10/2023,631,YES,1,$11510,12/2012,2012,No,92,67,1927,10,Male,31 Hillside Lane,32.21,-110.88,$17460,$24960,$889,707,9,17423908,2016-02-23 15:25:00,6078,$114.65,Chip Transaction,29838,Tucson,AZ,85711.0,5411,
3442,285,Visa,Debit (Prepaid),4099931530727553,02/2022,393,YES,1,$65,06/2009,2009,No,62,69,1957,8,Male,702 Elm Drive,36.95,-121.72,$16920,$34496,$33122,731,5,14362435,2014-05-04 11:23:00,5747,$25.84,Swipe Transaction,13646,Watsonville,CA,95076.0,7538,
3800,1989,Amex,Credit,387783458708691,03/2024,124,YES,1,$21200,07/2007,2011,No,31,66,1988,12,Male,3487 Bayview Drive,38.81,-76.75,$33295,$67886,$7137,803,4,22076048,2018-11-08 21:35:00,3800,$47.26,Chip Transaction,81263,Upper Marlboro,MD,20774.0,4121,
3596,1776,Visa,Credit,4760959420776144,05/2021,81,YES,2,$11100,06/2015,2015,No,47,75,1972,10,Male,130 Lincoln Drive,40.04,-82.12,$21156,$43133,$44263,693,3,20349706,2017-11-08 06:11:00,3596,$16.52,Swipe Transaction,81833,Warsaw,OH,43844.0,5912,
2536,402,Mastercard,Debit,5332075103527991,10/2022,561,YES,2,$20230,04/2007,2010,No,47,72,1972,6,Male,77931 Lincoln Avenue,33.83,-83.89,$21556,$43954,$60913,744,3,10356188,2011-11-20 13:29:00,2536,$1.13,Swipe Transaction,60569,Stone Mountain,GA,30087.0,5300,
5650,605,Mastercard,Debit,5070746550577514,03/2020,506,YES,1,$14541,11/2011,2011,No,42,73,1977,10,Male,663 Summit Boulevard,40.64,-73.94,$23316,$47542,$2667,725,3,18929298,2017-01-11 07:53:00,212,$165.18,Chip Transaction,53836,Brooklyn,NY,11210.0,4900,
46,732,Visa,Debit (Prepaid),4820966230615076,11/2022,662,YES,2,$63,01/2003,2010,No,60,68,1959,8,Male,513 Tenth Avenue,37.68,-97.34,$19224,$39191,$43396,756,6,11893187,2012-11-04 12:12:00,5200,$40.45,Swipe Transaction,59935,Wichita,KS,67204.0,5499,
2169,976,Discover,Credit,6574776064588951,06/2022,509,YES,2,$14700,03/2008,2019,No,67,69,1952,8,Female,198 Lincoln Street,41.09,-73.42,$30736,$62669,$70317,760,5,12794241,2013-05-25 06:43:00,4501,$-84.00,Swipe Transaction,61195,Norwalk,CT,6854.0,5541,
6127,1852,Visa,Debit (Prepaid),4966050979388902,03/2021,585,YES,2,$91,12/2016,2016,No,57,75,1962,12,Male,41011 Seventh Boulevard,33.27,-111.94,$32056,$65357,$21844,685,4,18552770,2016-10-22 23:11:00,28,$17.12,Swipe Transaction,63390,Chandler,AZ,85226.0,4121,
1037,106,Mastercard,Debit,5810565047358846,11/2020,736,YES,2,$11154,02/2004,2007,No,52,60,1967,10,Male,146 Plum Avenue,39.77,-86.14,$14691,$29957,$60321,624,5,10363243,2011-11-22 07:47:00,1037,$6.50,Swipe Transaction,86823,Indianapolis,IN,46203.0,5411,Bad PIN
2665,727,Visa,Credit,4116639367344725,05/2021,923,YES,2,$9700,04/2010,2016,No,44,68,1975,5,Male,310 Bayview Boulevard,38.63,-90.24,$19874,$40522,$81572,801,5,22543415,2019-02-15 22:46:00,3808,$15.06,Chip Transaction,3211,Saint Louis,MO,63112.0,5813,
1029,1087,Mastercard,Debit,5403500140212676,02/2020,642,NO,1,$9433,02/2004,2009,No,40,65,1979,12,Female,613 George Boulevard,37.53,-84.66,$15202,$30997,$81716,722,2,13582913,2013-11-14 13:12:00,1029,$40.78,Swipe Transaction,11468,Erlanger,KY,41018.0,5970,Insufficient Balance
4341,394,Visa,Debit,4662668880756908,07/2021,740,NO,2,$25808,08/2010,2010,No,52,71,1967,4,Male,514 Pine Boulevard,41.09,-73.55,$34138,$69604,$47193,684,4,21772370,2018-09-05 12:50:00,4341,$15.42,Swipe Transaction,17493,Bayonne,NJ,7002.0,5812,
5638,256,Visa,Credit,4042007108574831,02/2023,177,YES,1,$9400,11/2010,2013,No,75,65,1945,2,Male,863 Park Drive,35.82,-78.31,$19485,$22850,$17453,714,6,19708649,2017-06-25 10:13:00,1276,$21.28,Online Transaction,18563,ONLINE,,,4121,
363,1717,Visa,Debit,4515082319612545,02/2020,194,YES,1,$15934,01/2017,2017,No,67,67,1952,7,Female,728 Sixth Avenue,43.06,-78.27,$17665,$43070,$14135,726,4,19955072,2017-08-16 11:01:00,363,$18.12,Chip Transaction,25887,Rockville Centre,NY,11570.0,5814,
1383,1717,Visa,Debit,4246551286869282,08/2022,593,YES,2,$22765,02/2018,2018,No,67,67,1952,7,Female,728 Sixth Avenue,43.06,-78.27,$17665,$43070,$14135,726,4,11378901,2012-07-11 08:23:00,2652,$28.51,Online Transaction,39021,ONLINE,,,4784,
4165,602,Visa,Debit,4789489264488970,07/2024,994,YES,1,$13361,08/2005,2010,No,57,67,1963,1,Male,46 South Street,36.34,-79.67,$16888,$34437,$0,681,4,9998957,2011-08-30 08:39:00,4165,$2.58,Swipe Transaction,98648,Reidsville,NC,27320.0,5814,
4069,1251,Mastercard,Debit,5892951431288814,11/2021,447,YES,1,$20619,07/2018,2018,No,29,67,1990,10,Female,645 Tenth Boulevard,32.84,-116.88,$20673,$42150,$39663,750,3,22607978,2019-03-01 15:30:00,5156,$9.08,Online Transaction,15143,ONLINE,,,4784,
2297,1586,Mastercard,Credit,5991530949395987,07/2015,711,YES,1,$5700,03/2012,2012,No,43,65,1977,1,Male,2974 Grant Avenue,40.66,-73.7,$27778,$56640,$104134,672,4,15913038,2015-04-06 12:10:00,1122,$6.46,Chip Transaction,22204,Valley Stream,NY,11580.0,5541,
2789,846,Visa,Credit,4682031333555589,12/2022,219,YES,2,$9700,04/2019,2019,No,48,66,1971,11,Female,58 Catherine Drive,41.26,-96.01,$33232,$67761,$0,745,4,16086895,2015-05-13 22:17:00,3443,$53.90,Chip Transaction,25717,Omaha,NE,68136.0,5812,
2141,891,Mastercard,Debit,5713930994921001,10/2023,41,YES,1,$16986,03/2007,2010,No,38,66,1981,10,Female,177 Maple Boulevard,35.44,-94.35,$17093,$34854,$40722,746,5,9493312,2011-05-04 21:03:00,4649,$21.65,Swipe Transaction,59292,Van Buren,AR,72956.0,5813,
3947,757,Visa,Debit,4364504555846512,03/2024,787,YES,2,$7616,07/2010,2010,No,62,65,1957,9,Female,956 Lincoln Boulevard,40.64,-73.94,$22674,$46232,$68957,691,4,19754683,2017-07-05 00:41:00,4175,$5.91,Online Transaction,39261,ONLINE,,,5815,
4078,100,Mastercard,Debit,5561095552395447,12/2023,957,YES,1,$34065,07/2019,2019,No,56,66,1963,9,Male,3982 Ocean View Street,35.98,-79.99,$24005,$48944,$79960,813,7,10721438,2012-02-11 21:28:00,2571,$72.79,Swipe Transaction,67487,High Point,NC,27265.0,7230,
3773,96,Mastercard,Credit,5718500802654438,12/2024,293,YES,1,$18300,07/2006,2008,No,69,66,1950,12,Female,20 Oak Street,33.89,-117.78,$38948,$99825,$4344,685,4,22718352,2019-03-24 18:49:00,3695,$1.86,Chip Transaction,14528,Yorba Linda,CA,92887.0,5499,
3263,1299,Visa,Credit,4515199158031467,10/2021,329,YES,2,$8800,06/2003,2016,No,40,70,1979,11,Female,2578 Park Boulevard,39.29,-85.76,$18295,$37299,$31923,723,2,9189526,2011-02-22 17:04:00,3913,$40.04,Swipe Transaction,44611,Memphis,IN,47143.0,5812,Bad PIN
3275,552,Mastercard,Debit,5115906061769120,12/2022,219,YES,2,$18627,06/2004,2010,No,54,66,1965,4,Male,1416 Bayview Avenue,29.67,-82.33,$25767,$52538,$132409,602,1,7587957,2010-01-29 19:05:00,3275,$31.37,Swipe Transaction,48618,Gainesville,FL,32608.0,5251,
5687,1412,Mastercard,Debit,5395339623143984,09/2020,501,YES,2,$17401,11/2013,2013,No,58,67,1961,6,Female,91 Jefferson Drive,36.97,-86.44,$26567,$54166,$0,707,5,9457291,2011-04-26 12:51:00,3067,$26.15,Swipe Transaction,39637,Bowling Green,KY,42103.0,5411,
406,1020,Amex,Credit,375947824371679,05/2024,928,YES,1,$12000,01/2020,2020,No,29,66,1991,1,Female,331 Essex Drive,42.03,-88.08,$26545,$54122,$166903,796,4,10250293,2011-10-27 06:29:00,1224,$78.26,Swipe Transaction,92289,Schaumburg,IL,60194.0,5411,
265,37,Discover,Credit,6845375674595536,02/2024,943,YES,1,$0,01/2011,2011,No,41,60,1978,7,Female,533 Sussex Drive,43.31,-76.57,$17013,$34690,$48954,683,4,15140393,2014-10-21 07:10:00,1230,$31.34,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,
3613,851,Visa,Credit,4453479289853591,01/2020,438,YES,2,$8100,06/2016,2016,No,88,65,1931,10,Female,42 Fourth Avenue,38.21,-85.23,$19620,$31399,$2528,757,4,23092861,2019-06-12 12:25:00,1241,$-99.00,Chip Transaction,61195,Shelbyville,KY,40065.0,5541,
2362,1046,Mastercard,Credit,5861740201459988,12/2020,366,YES,2,$7300,03/2017,2017,No,44,66,1975,6,Male,9414 Summit Boulevard,39.95,-75.16,$18007,$36715,$74022,547,4,17528673,2016-03-18 07:04:00,3259,$-68.00,Chip Transaction,43293,San Diego,CA,92153.0,5499,
5115,758,Mastercard,Debit,5756920187269829,05/2024,707,NO,2,$19127,10/2008,2012,No,63,68,1956,12,Male,39126 El Camino Boulevard,34.09,-118.13,$21178,$43180,$36832,764,5,13189740,2013-08-19 22:01:00,2662,$51.70,Swipe Transaction,71667,Alhambra,CA,91801.0,7538,
5838,380,Mastercard,Credit,5764817007089895,07/2023,815,YES,2,$10800,12/2005,2010,No,46,70,1974,1,Male,3551 Spruce Boulevard,41.57,-93.61,$18568,$37857,$57727,800,2,16493645,2015-08-08 20:52:00,5838,$1.90,Chip Transaction,14528,Des Moines,IA,50313.0,5499,
3909,249,Visa,Credit,4235472002609759,10/2009,833,YES,2,$8300,07/2009,2011,No,42,69,1977,9,Female,6777 First Drive,34.1,-117.38,$14632,$29835,$46702,618,7,11861022,2012-10-28 07:21:00,5239,$48.00,Swipe Transaction,48919,Rialto,CA,92377.0,5311,
2701,1702,Mastercard,Debit,5717363470674555,02/2020,98,YES,2,$22787,04/2012,2012,No,53,68,1967,2,Female,75011 Lafayette Drive,33.99,-117.53,$19851,$40470,$87086,691,5,23242691,2019-07-13 22:31:00,5244,$33.73,Chip Transaction,2843,Mira Loma,CA,91752.0,5812,
3433,430,Mastercard,Debit (Prepaid),5203903413139239,08/2023,495,NO,2,$130,06/2009,2009,No,52,67,1967,5,Female,903 Hill Boulevard,41.42,-87.35,$26168,$53350,$128676,685,5,22860847,2019-04-24 07:17:00,3433,$32.58,Swipe Transaction,88192,Crown Point,IN,46307.0,4900,
2624,1648,Visa,Debit,4559856655520965,04/2021,475,NO,2,$5921,04/2009,2010,No,66,69,1953,5,Female,211 Valley Street,40.76,-74.59,$91180,$185909,$461854,621,5,13307255,2013-09-14 16:28:00,1187,$52.76,Swipe Transaction,93554,Mendham,NJ,7945.0,7538,
62,234,Visa,Credit,4651180699756033,02/2024,460,YES,1,$12600,01/2004,2011,No,42,73,1977,11,Female,8027 Main Drive,32.76,-96.59,$18452,$37623,$923,726,6,14919570,2014-09-02 23:32:00,5178,$40.00,Swipe Transaction,27092,Dallas,TX,75208.0,4829,
3855,497,Mastercard,Credit,5301383536207357,09/2022,114,YES,1,$13200,07/2008,2017,No,63,65,1956,11,Male,8414 Tenth Drive,43.54,-96.73,$25692,$52380,$8764,850,6,11962599,2012-11-20 08:45:00,2829,$62.79,Swipe Transaction,59935,Sioux Falls,SD,57110.0,5499,
4934,1969,Mastercard,Debit,5146650564715215,08/2024,331,YES,2,$16519,10/1998,2015,No,84,65,1935,4,Male,402 El Camino Drive,27.48,-82.57,$29583,$44690,$2249,733,5,10590103,2012-01-13 06:14:00,4231,$35.24,Swipe Transaction,81833,Bradenton,FL,34212.0,5912,
4926,530,Visa,Debit,4461414789391516,03/2021,277,YES,2,$15458,09/2019,2019,No,78,68,1941,7,Male,34533 Ninth Avenue,34.06,-117.39,$14709,$18100,$0,682,6,22482432,2019-02-03 05:36:00,3344,$4.43,Swipe Transaction,33502,Bloomington,CA,92316.0,5411,
5819,1872,Mastercard,Debit,5728624930968573,07/2011,308,YES,1,$26328,12/2004,2005,No,62,65,1957,10,Male,8915 Sixth Avenue,33.95,-84.54,$33093,$67470,$93795,804,6,11453639,2012-07-28 07:15:00,2917,$76.74,Swipe Transaction,5900,Orlando,FL,32803.0,7538,
2920,1559,Amex,Credit,369191506516942,03/2024,251,YES,1,$13300,05/2007,2015,No,56,67,1963,12,Female,607 George Boulevard,34.05,-84.67,$28862,$58846,$126806,746,3,20712767,2018-01-23 20:17:00,3301,$70.64,Swipe Transaction,55060,Acworth,GA,30101.0,5812,
4521,1523,Mastercard,Debit,5315137645798994,04/2023,777,YES,1,$12348,09/2002,2008,No,61,73,1958,10,Female,7561 Valley Avenue,36.07,-79.82,$19453,$39661,$74740,850,4,7506435,2010-01-08 22:30:00,4521,$1.85,Online Transaction,18563,ONLINE,,,4121,
2509,1687,Mastercard,Debit,5818461677005751,09/2022,826,YES,2,$2450,04/2006,2014,No,70,64,1949,12,Female,469 Grant Lane,35.11,-106.62,$24485,$40189,$24169,621,1,17397751,2016-02-18 07:04:00,2509,$15.67,Online Transaction,18563,ONLINE,,,4121,
323,260,Visa,Debit,4526531668861041,12/2021,422,YES,1,$13342,01/2013,2013,No,62,70,1958,2,Male,142 Catherine Street,26.21,-98.31,$14275,$29110,$23504,699,3,9708135,2011-06-23 22:38:00,2676,$-97.00,Swipe Transaction,43293,Mission,TX,78572.0,5499,
2969,1703,Mastercard,Credit,5745606898714105,06/2022,753,YES,2,$10600,05/2008,2019,No,47,65,1972,8,Female,1532 Birch Drive,39.08,-108.55,$24115,$49169,$65994,747,2,23657060,2019-10-09 15:58:00,3602,$22.14,Chip Transaction,89127,Delhi,LA,71232.0,5411,
283,1378,Visa,Debit,4686786422368480,08/2021,648,YES,1,$21757,01/2011,2011,No,46,67,1973,3,Female,778 Main Avenue,44.27,-88.34,$20013,$40810,$65643,614,4,14868583,2014-08-23 05:24:00,5641,$20.00,Swipe Transaction,27092,Suring,WI,54174.0,4829,
3744,1239,Visa,Debit,4046787704522231,04/2022,654,YES,2,$15112,07/2005,2016,No,34,65,1985,11,Female,5449 Lexington Drive,33.78,-117.93,$18679,$38081,$28613,811,4,15499434,2015-01-07 04:24:00,3744,$22.58,Online Transaction,88459,ONLINE,,,5311,
4462,1209,Mastercard,Credit,5084380925956677,10/2017,617,NO,1,$4300,08/2017,2017,No,45,67,1974,6,Female,95 12th Drive,40.94,-73.86,$31299,$63815,$4832,699,6,9669371,2011-06-15 06:22:00,4573,$2.84,Swipe Transaction,59935,Yonkers,NY,10710.0,5499,
4859,42,Mastercard,Debit,5585235709223011,09/2020,555,YES,1,$10776,09/2013,2013,No,78,66,1941,11,Female,3863 Pine Street,30.84,-83.27,$12672,$8526,$3723,684,3,13141076,2013-08-09 09:32:00,2824,$5.66,Swipe Transaction,84037,Valdosta,GA,31601.0,5921,
164,1189,Mastercard,Credit,5194782740689024,07/2020,83,NO,1,$8100,01/2008,2015,No,63,68,1956,11,Female,412 Spruce Boulevard,42.66,-73.79,$15490,$31582,$23359,693,4,13381134,2013-10-01 02:25:00,2067,$77.49,Swipe Transaction,61195,Albany,NY,12207.0,5541,Insufficient Balance
5584,89,Visa,Debit,4411314646067924,06/2023,47,YES,2,$17146,11/2009,2009,No,35,67,1984,6,Male,7794 Ocean Street,32.27,-106.61,$14822,$30217,$23394,705,4,8012609,2010-05-16 06:08:00,2640,$6.91,Swipe Transaction,22938,Clovis,NM,88101.0,5812,
